pair_id,theta_deg,hxy,f_mean,f_std,f_slope,f_quad,f_spread,f_autoc1,f_switch
P0183,96.91750236908722,0.620834614424922,0.13668007330834112,0.9944888547065822,0.0031061099965652927,4.0632172494837275e-05,0.8620006217556098,-0.0056920335696989,0.5200699132111861
P0184,75.86562377301243,0.6345553200001808,0.04324183045586884,0.3879812991722067,0.000386687257725566,1.138360897419155e-05,0.7449583924014525,-0.05950772782886679,0.514485045676386
P0185,24.912985030527548,0.6920398912681208,0.003740367394472353,1.4520040877243754,0.00021621910590759993,7.913412100433653e-05,3.1929962052255565,0.2922022555141976,0.47203860391327346
P0186,110.05169212360892,0.5633241041790082,0.004406537353433597,0.37091213909026943,0.000282048194335905,2.9765258497355662e-05,0.5012740155181122,-0.06532389549630459,0.5210230722525805
P0187,39.65888886516564,0.6578692273164177,0.04545065587011817,1.0425410503894845,0.0039660456906234175,0.0003334848953020929,1.560441431212474,-0.032175213222460385,0.5137052705799401
P0188,39.85742272719745,0.6509475064862323,0.05033164312258126,0.9760451889982358,0.0010052624371595488,2.0277763739014975e-05,1.5922453337777474,0.11030366264830194,0.5268808205912944
P0189,6.412586144475438,0.7146581517719095,0.023149804662574318,1.2545575950140255,0.0008468003230204788,7.060051021953615e-06,2.7711143496379376,0.330511330644744,0.4778215777954636
P0190,52.85401726733503,0.6264939008918607,0.04306916116279964,1.5241161708104118,0.0007822202275258193,3.9354160536350655e-05,3.121684880356081,0.1939792786845162,0.4635071937849787
P0191,163.9599891739377,0.5460522350790434,0.05300383928483117,1.36916626578019,0.0003282513533209079,1.373335172282474e-05,2.8905514872982954,0.037900208474643586,0.5383870539859398
P0192,3.4585186628826072,0.7103303463216439,0.05796930537387225,1.1244098620328637,0.0003115604449712301,2.5649385421776025e-05,1.2811378928303114,0.0797843191244002,0.5126167458626905
P0193,23.68082757947688,0.6724178135391248,0.04844648751731015,2.3468988581594505,0.0017970316705010723,7.110962010733426e-05,5.079135769031243,0.10683881396486662,0.5117997523986382
P0194,53.73775676720046,0.645094154831954,0.14596097900846966,1.330584442875154,0.0031145090976137926,4.2679092287328965e-05,1.4927351136437776,0.041924470324320146,0.5015873340979846
P0195,26.990428237840263,0.6947758375847648,0.05252273615599738,0.7240768873407786,0.000395086358774066,1.3430528766683239e-05,1.3756928842896203,-0.01189122393484774,0.4960024665631844
P0196,33.97609455354334,0.69718726020058,0.013021273094600893,1.7880996758929475,0.00022461820695609999,8.118104079682822e-05,3.8237306971137244,0.3398187594082166,0.4535560248000719
P0197,132.17991715390866,0.5533234959129139,0.013687443053562138,0.7070077272588414,0.00029044729538440497,3.181217828984735e-05,1.1320085074062802,-0.017707391602285537,0.502540493139379
P0198,17.74353964553954,0.6594261033120821,0.05473156157024671,1.3786366385580564,0.003974444791671918,0.00033553181509458457,2.191175923100642,0.015441290671558663,0.4952226914667386
P0199,36.60775561545048,0.6656514488350993,0.05334112528366207,1.3092371450038431,0.0017974722221392081,2.2773578660959306e-05,2.5589592434138244,0.3502718337923673,0.5088806713672593
P0200,23.362695873971806,0.6858072934027059,0.07326048178388739,1.5787957208002292,0.0017328921266445483,5.506768817535635e-05,2.9095297741319675,0.21373978183213949,0.49456628735677444
P0201,136.93324440215585,0.572061851964853,0.08319515990591891,1.4238458157700074,0.001278923252439637,2.944687936183043e-05,2.678396381074182,0.057660711622266894,0.5694461475577355
P0202,41.74286914386802,0.6688569903860435,0.08816062599496,1.1790894120226811,0.0012622323440899593,4.1362913060781714e-05,1.068982786606198,0.09954482227202352,0.5436758394344863
P0203,63.2426346211527,0.6465643438349423,0.07863780813839791,2.401578408149268,0.0027477035696198016,8.682314774633995e-05,4.86698066280713,0.12659931711248992,0.542858845970434
P0204,84.66963920865854,0.595138539195745,0.17615229962955742,1.3852639928649717,0.004065180996732522,5.839261992633465e-05,1.2805800074196645,0.06168497347194346,0.5326464276697803
P0205,65.62352580625344,0.6110799430175236,0.08271405677708513,0.7787564373305961,0.0013457582578927953,2.9144056405688928e-05,1.163537778065507,0.007869279212775568,0.5270615601349802
P0206,13.42045583297285,0.6994669698910001,0.04321259371568864,1.8427792258827649,0.001175290106074829,9.689456843583391e-05,3.611575590889611,0.35957926255583994,0.48461511837186766
P0207,113.37696315063089,0.5811947247139969,0.043878763674649886,0.7616872772486588,0.0012411191945031342,4.752570592885304e-05,0.9198534011821669,0.0020531115453377713,0.5335995867111747
P0208,30.957309952404515,0.6488029848358141,0.08492288219133445,1.4333161885478738,0.004925116690790647,0.00035124534273359024,1.9790208168765286,0.03520179381918197,0.5262817850385343
P0209,47.3148676698198,0.6433534165970877,0.04607864332388045,1.8573081268160192,0.0015744300125054784,4.184997545829498e-05,4.088398789992158,0.4339474498285816,0.44550704456094364
P0210,158.24181255129804,0.5354313424254128,0.056013321445911986,1.702358221785797,0.001120461138300567,1.6229166644769066e-05,3.8572653969343724,0.2778683796187089,0.5203869047619047
P0211,9.868882434451944,0.6845934949274481,0.06097878753495307,1.457601818038471,0.0011037702299508893,2.8145200343720355e-05,2.2478518024663883,0.3197524902684656,0.4946165966386554
P0212,28.53901977606306,0.6620082510285107,0.051455969678390966,2.680090814165058,0.0025892414554807316,7.360543502927859e-05,6.04584967866732,0.346806985108932,0.49379960317460314
P0213,52.68647471663513,0.6567337741101835,0.14897046116955048,1.6637763988807615,0.0039067188825934514,4.517490720927329e-05,2.4594490232798547,0.2818926414683855,0.4835871848739496
P0214,32.43693554864281,0.6564347234295167,0.05553221831707819,1.057268843346386,0.001187296143753725,1.592634368862757e-05,2.342406793925697,0.22807694720921762,0.4780023173391494
P0215,28.998636361974835,0.6840082683993643,0.016030755255681706,2.1212916318985546,0.001016827991935759,8.367685571877255e-05,4.790444606749801,0.579786930552282,0.43555587557603687
