pair_id,theta_deg,hxy,f_mean,f_std,f_slope,f_quad,f_spread,f_autoc1,f_switch
E00034,161.02427869451026,0.877633253521857,0.07800002212680465,1.0890339980140231,0.0003054383634625342,1.1486768519784745e-05,2.289881811478833,0.15131776284667525,0.41336041525614986
E00035,81.75287382845323,1.0,0.1484939871649021,1.5088831055281644,0.00017395130108358129,2.31056015605167e-05,3.060831425467034,0.3114596028624965,0.32141363654466526
E00036,37.18152371614327,1.0,0.050119526950450397,1.1533522660837603,0.001730565309858197,1.7495045137887007e-05,0.8597500698810445,0.25253628254182525,0.33432701084961114
E00037,25.554753292088982,0.733680146021678,0.05000705077612649,0.49397260073842253,0.0001260030556907516,6.100448106410121e-06,0.8696752983839968,0.05260945181649329,0.3978842247799594
E00038,116.69911209825386,0.837905296007216,0.07227970526776309,0.7898509194069778,0.0008911694496997352,1.7803188997134903e-05,1.1897695191956692,0.2154025205011988,0.3927254946212292
E00039,25.16062335637667,1.0,0.08296548821584573,0.844277594266697,0.0002887474551128564,2.340280221873603e-05,0.6804682170108486,0.19320187349643186,0.38759010713290054
E00040,43.5376001806098,0.9796433971631564,0.07344267035928362,2.066766590393284,0.0017742186806426988,6.886303690429426e-05,4.478466093211781,0.2202563683368983,0.38677311366884826
E00041,35.461197667581224,0.9234421137329378,0.07856600731306276,0.7085290452961185,0.00010052572709506782,3.8650356348089204e-05,0.6695006969739277,0.13775184515326272,0.33716993906567366
E00042,45.56626304666334,0.7354510809382743,0.0911239951383418,0.4627389727098706,0.0012251569198567837,1.5741112956696928e-05,0.5709048788102691,0.15215551359417825,0.4017303786261132
E00043,76.71735317330945,0.7688291077778849,0.1295104842733137,0.8363976433552756,0.0008805964893464845,4.719789014659313e-05,0.8791537465259102,0.2165663200729781,0.36113925833700633
E00044,79.43802504277582,0.6649623593969378,0.17095716185044313,1.0504521751089875,0.003091696107755419,4.043250908428897e-05,0.8920654378243149,0.1553420246963518,0.37656069536819464
E00045,43.93357552313249,0.7024683463358621,0.07751891899797085,0.44394461957461195,0.0003722733689156923,1.1183945563643244e-05,0.7750232084701575,0.10152633043718393,0.3709758278333945
E00046,49.517190541810216,0.6394437866769291,0.06255087933090117,0.5735732378831622,0.000282490791897968,5.183755645570716e-06,0.8319194015493019,0.1413296520035196,0.4205941484440815
E00047,29.5895221168923,1.0,0.05139357121201783,1.2981550626422647,0.0030566119160051054,0.0001681714644017766,2.3904485302288165,0.25525087941846525,0.35335297477995936
E00048,89.19827128534823,0.6520782329382123,0.0613559656763616,0.6011893147740672,0.0002069712041475614,4.4417080984123445e-05,0.878062806781458,0.15866710029692357,0.378789736590983
E00049,31.505726549269568,1.0,0.038017455936574365,1.5079674081267807,0.00020180521709772627,7.893445759378822e-05,3.2230610212942614,0.4532363137802483,0.328529386070282
E00050,35.77861953881965,1.0,0.055896389399454044,2.3744552295699917,0.007394638504347185,0.00017008668855033544,3.889660322108943,0.21000465305432475,0.33955089144662604
E00051,101.01751266211302,1.0,0.04693359443300494,2.682421281987279,0.0016549160946170544,0.00016506521975853217,5.286090787960949,0.3441130676222435,0.3550270819228165
E00052,139.77743749683125,0.7521571775025764,0.03868362589553561,0.4268754594926747,0.0002676343055260313,2.9565595086807355e-05,0.5313388315868173,0.09571016276974613,0.377513854409589
E00053,34.83377056929063,0.8029246606148833,0.05192754233306149,0.4566552727643507,4.399546838909432e-05,2.9128292571670696e-05,0.6591204188443169,0.12094801257051797,0.38268814634858683
E00054,29.34795690081787,0.9449901390764992,0.09700316019770919,0.5983545369636447,0.0010962767808781221,3.0064811673033668e-05,0.8834327773679646,0.19305556510490846,0.38268814634858683
E00055,72.50079770271554,0.38026463702958685,0.09341872364195034,0.7031590707218125,0.000426450360655932,0.00014460526261142847,1.166065154145302,0.046680054881990174,0.4397159079482762
E00056,31.132883010377157,0.6246344354189793,0.06335211039464982,0.3944323654634161,0.0008381343998144046,6.7483241653363895e-06,0.773914584961811,0.052077979757320536,0.4239594935971637
