pair_id,theta_deg,hxy,f_std,f_autoc1,f_switch,f_slope,intervention_id,regime
NG15|J1713+0747gbt|54641.055484204|856.000|23819,26.527636838752645,0.6798341025939808,0.12229006249377836,-0.4095071044003678,0.8888888888888888,0.0027591558961702466,INT_01_GW150914_v4,pre
NG15|J1909-3744gbt|57650.008022814|1744.000|14404,70.282531684933,0.2934428171994735,0.16051050461802333,-0.2134589247465804,0.6666666666666666,0.0015698284835293135,INT_01_GW150914_v4,post
NG15|J2043+1711|56167.116004011|1250.579|6362,45.969937124238,0.2947412407394032,0.05089018209344203,-0.8060524692485931,0.5,0.006288760110919788,INT_01_GW150914_v4,pre
NG15|J2145-0750|57131.489791324|903.603|11417,28.873204698395348,0.6445039668369352,0.1345611735950387,-1.0,1.0,0.009705061767090548,INT_01_GW150914_v4,pre
NG15|J0613-0200|55549.390772549|906.713|14000,29.026445377417446,0.4463633700517886,0.07746799156494376,0.2564427561147134,0.5714285714285714,-0.0033960913863094124,INT_01_GW150914_v4,pre
NG15|J1910+1256|57208.153294485|1224.422|1007,44.681089393954736,0.5808858284419453,0.1703951712780917,0.17697928824582596,0.5,-0.007492441612125149,INT_01_GW150914_v4,pre
NG15|J1600-3053|55463.838924080|1368.236|2117,51.767312870766204,0.5873334680798776,0.09434852428362485,-0.0599425045417547,0.3333333333333333,0.004854442185444447,INT_01_GW150914_v4,pre
NG15|J1705-1903|58396.827615045|1743.880|4810,70.27661886130514,0.29301206354198234,0.07234871438777797,0.6189447662671785,0.5,0.0034058845025622285,INT_02_GW190503_185404_v2,pre
NG15|J1713+0747|58439.779535105|1780.450|23242,72.07855186189614,0.4826730425967901,0.21553387782516165,0.33742318900255075,0.7777777777777778,-0.0024671930871949404,INT_02_GW190503_185404_v2,pre
NG15|J1909-3744gbt|57521.393994666|769.193|31119,22.250349499887353,0.5218475439420686,0.11633603392478398,0.2003026358885935,0.8888888888888888,0.0010930302123052231,INT_01_GW150914_v4,post
NG15|J2017+0603|58642.330330041|1288.083|2502,47.81789160206587,0.29123709221028876,0.0762802263032979,-0.08677837778268867,0.5555555555555556,-0.0009837142582555499,INT_02_GW190503_185404_v2,post
NG15|J1012+5307|57036.202334478|885.625|25071,27.987365171881127,0.4579126504771238,0.10083453053880118,-0.5458726281236237,0.6666666666666666,0.000863398713060718,INT_01_GW150914_v4,pre
NG15|J1909-3744gbt|56905.994223936|1330.507|13796,49.9082718486361,0.6219490529654468,0.16127841036480944,-0.127578683563138,0.8,0.0010793127098552952,INT_01_GW150914_v4,pre
NG15|J1909-3744|58885.693765693|2152.051|32573,90.38864496970635,0.36093288553350317,0.09742358525573869,0.12456311035983406,0.6666666666666666,-0.0005855804960614046,INT_05_GW200219_094415_v1,pre
NG15|J0023+0923|56023.668196540|1536.715|10580,60.06886797075451,0.4559343623796714,0.13541603912830058,0.4919028376245235,0.375,0.0014119798358184627,INT_01_GW150914_v4,pre
NG15|J1713+0747|56138.001824748|1529.687|35237,59.72257360028271,0.46587586424353294,0.14185083517514038,-0.3356563070609903,0.7777777777777778,0.0010848964845120864,INT_01_GW150914_v4,pre
NG15|J0740+6620|58754.069293865|1517.941|4986,59.14380671417547,0.24117045566968565,0.15694738782288617,-0.12032793020441228,0.4444444444444444,-0.004149457738811628,INT_04_GW191126_115259_v1,pre
NG15|J0740+6620|58762.512371752|766.112|11652,22.098537753241988,0.7756017899235185,0.15694738782288617,-0.12032793020441228,0.4444444444444444,-0.004149457738811628,INT_04_GW191126_115259_v1,pre
NG15|J1713+0747gbt|57883.358499093|1830.402|22312,74.53986324405425,0.6787326284551431,0.11660564170661264,-0.34601309948654146,0.6666666666666666,0.0010488404376499498,INT_01_GW150914_v4,post
NG15|J1730-2304|58301.178350917|1367.942|1148,51.75282645287794,0.45150628928258435,0.09246417722335937,0.26401143502797353,0.5,-0.00025587370878696965,INT_02_GW190503_185404_v2,pre
NG15|J0931-1902|58187.118748816|1392.954|699,52.985255991045356,0.3096220100028247,0.13026206269493523,0.22132894512507129,0.6666666666666666,-0.0020877519824910895,INT_02_GW190503_185404_v2,pre
NG15|J1713+0747|55919.461215685|866.092|50036,27.024905305855857,0.4309746723151509,0.15485041060171795,0.38049841766508996,0.42857142857142855,0.001485271198478727,INT_01_GW150914_v4,pre
