pair_id,theta_deg,hxy,f_std,f_autoc1,f_switch,f_slope,intervention_id,regime
NG15|B1937+21ao|58754.964339196|2074.659|6502,86.57526791797709,0.428684613864981,0.0,0.0,0.0,0.0,INT_04_GW191126_115259_v1,pre
NG15|B1937+21ao|58818.781227827|1687.283|3144,67.48788487075414,0.20780016356075523,0.0,0.0,0.0,0.0,INT_04_GW191126_115259_v1,post
NG15|B1937+21ao|58818.788372584|2074.715|6439,86.57802723567009,0.5346931828497606,0.0,0.0,0.0,0.0,INT_04_GW191126_115259_v1,post
NG15|B1937+21ao|58936.467075529|1263.494|2694,46.60630476718667,0.05991483699506647,0.0,0.0,0.0,0.0,INT_05_GW200219_094415_v1,post
NG15|B1937+21ao|58999.298850950|1499.047|2962,58.21283263396857,0.6702904150488672,0.0,0.0,0.0,0.0,INT_05_GW200219_094415_v1,post
NG15|B1937+21ao|59043.175150942|1374.799|3868,52.090695049680036,0.7772560297387422,0.0,0.0,0.0,0.0,INT_05_GW200219_094415_v1,post
NG15|B1937+21ao|59043.175150943|1586.751|3852,62.53431832945213,0.6867149649813146,0.0,0.0,0.0,0.0,INT_05_GW200219_094415_v1,post
NG15|B1937+21ao|59065.129048874|1854.289|6025,75.71686006071046,0.5704408477559706,0.0,0.0,0.0,0.0,INT_05_GW200219_094415_v1,post
NG15|B1937+21ao|55968.637323965|1402.000|297,53.4309843455257,0.7476029308364188,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21ao|53798.571265753|1402.000|148,53.4309843455257,0.6946162230874785,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21ao|53926.215237241|1386.000|19,52.64260786181074,0.8527673496260055,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21ao|56108.233967127|2275.944|5448,96.49329045076246,0.7717725573208651,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21ao|56209.952630135|1473.714|1150,56.96458629259662,0.832362070986798,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21ao|56325.657991291|2087.162|5197,87.19133486647009,0.7760109126292729,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21ao|56325.657991293|2374.935|5178,101.3709264819767,0.7020995700974576,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21ao|56613.872722053|2298.478|6621,97.60362018101453,0.7380022786308186,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21ao|57117.506717750|2326.261|5245,98.97258667145532,0.38855721592287296,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21ao|57138.439511205|1712.279|3580,68.71952603243786,0.001042932589902902,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21ao|57327.933356823|1637.612|408,65.04041935059129,0.12739973816302402,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21ao|57376.797689724|1387.315|378,52.707402554066064,0.7755498182884986,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21ao|57410.652590694|2237.559|6592,94.60192599280005,0.588619993752822,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21gbt|57459.535032014|1492.879|6083,57.90891349949644,0.790814854183989,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21gbt|57489.529069445|800.083|12886,23.772408848759547,0.8569392386101079,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21gbt|57579.244115283|1792.922|2092,72.69309133095196,0.5960655586500899,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21gbt|57580.160494782|834.854|12545,25.48569876846286,0.8735919539443976,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21gbt|57614.075731228|1693.063|4407,67.7726858754962,0.5540124402143517,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21gbt|57675.029403541|775.479|11642,22.56008291092687,0.8155259664432436,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21gbt|57734.870405294|862.958|14551,26.870482062108184,0.8404482096738342,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21gbt|55828.834963572|784.820|10109,23.020346956825712,0.41419646055895754,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|57764.702456394|903.793|10870,28.882566669139468,0.768985316369923,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21gbt|57765.701952178|1330.467|5080,49.90630090742681,0.6939391074586616,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21gbt|57796.498989987|1830.306|4084,74.53513298515198,0.5781059456790538,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21gbt|57796.706888950|806.726|8987,24.099732910091955,0.8285651415962499,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21gbt|57922.281860532|803.598|13114,23.94560530752568,0.8186944699252826,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21gbt|58014.892675470|784.808|13512,23.019755674462925,0.8428777750344685,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
NG15|B1937+21gbt|58014.892675476|862.187|13498,26.832492170299176,0.7635492458540175,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
NG15|B1937+21gbt|58015.898645343|1342.993|3766,50.523501147115155,0.5660733311892749,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
NG15|B1937+21gbt|58015.908819507|1231.465|3814,45.02812286738001,0.3236463057723785,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
NG15|B1937+21gbt|58047.776280489|1417.629|2005,54.20108034952451,0.7415043375662883,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
NG15|B1937+21gbt|58094.639988742|1393.085|7635,52.99171082350578,0.7928110911625023,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
NG15|B1937+21gbt|58094.650484339|1529.670|7703,59.72173595026877,0.7227515626533496,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
NG15|B1937+21gbt|55641.393830452|875.480|11556,27.48748520767561,0.779599886526876,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|58141.520385203|1817.998|4864,73.92867437505423,0.6128095170011787,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
NG15|B1937+21gbt|58142.479617683|750.466|14798,21.327604099229227,0.6261887267790347,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
NG15|B1937+21gbt|58160.644826751|1430.517|1130,54.83611760715692,0.7916325470433999,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
NG15|B1937+21gbt|58187.571501521|1680.427|5609,67.1500655474823,0.5340413609665227,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
NG15|B1937+21gbt|58188.573567377|828.618|11113,25.178429033934954,0.8347357610696521,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
NG15|B1937+21gbt|58243.394770113|872.356|9913,27.333554699230262,0.8316048078015262,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
NG15|B1937+21gbt|58301.261051702|1342.966|7239,50.52217076179888,0.7685827949600291,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
NG15|B1937+21gbt|55892.660654619|1417.668|6358,54.20300201720357,0.7967488830441145,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|58490.713141238|740.312|11028,20.827280673251618,0.8386191717460485,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
NG15|B1937+21gbt|58516.618354064|909.798|15611,29.178454218183738,0.4506981436212991,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
NG15|B1937+21gbt|58517.632143595|1330.500|6572,49.907926933924465,0.33592103564476133,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
NG15|B1937+21gbt|58548.550386600|1264.062|4932,46.634292132358546,0.34445324664410965,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,pre
NG15|B1937+21gbt|58609.396326271|745.000|13805,21.0582749829801,0.7633563731541266,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,post
NG15|B1937+21gbt|58635.357117768|1693.130|4574,67.77598720202175,0.6781091806970441,0.0,0.0,0.0,0.0,INT_02_GW190503_185404_v2,post
NG15|B1937+21gbt|58699.142177956|1342.988|5135,50.52325477946399,0.7682846712745272,0.0,0.0,0.0,0.0,INT_03_GW190728_064510_v2,post
NG15|B1937+21gbt|58759.983383996|862.957|11331,26.870432788577954,0.8153134427774643,0.0,0.0,0.0,0.0,INT_04_GW191126_115259_v1,pre
NG15|B1937+21gbt|53275.257388194|824.000|8661,24.950883871322723,0.7617793303897211,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|53771.421163877|1424.000|318,54.51500201063377,0.8133422718694473,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|53890.152000433|836.000|8676,25.542166234108944,0.8442367308945202,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|54072.651465723|872.000|8495,27.316013322467604,0.7432898254947479,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|54465.585359247|1412.000|451,53.92371964784755,0.7646583114833502,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|54794.690512736|836.000|8851,25.542166234108944,0.8088735553047878,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|54796.685011782|1412.000|802,53.92371964784755,0.7170891473771885,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|55429.972506092|1306.436|2962,48.72220870241716,0.0014174686331706867,0.054747163275974765,0.0,0.0,0.006787832237030479,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|55429.972506092|1633.812|2987,64.85317993570898,0.11091179518512022,0.054747163275974765,0.0,0.0,0.006787832237030479,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|55430.969736301|734.822|15263,20.556768992276922,0.5703738281833898,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|55579.562965859|1517.935|1363,59.14351107299407,0.7986606479946432,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56035.405113883|812.187|15471,24.368815658689922,0.8260472633858298,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56066.312158292|1530.747|3471,59.77480354232884,0.6955503911926518,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56138.153742859|1505.465|6751,58.52907015099873,0.8084877631842694,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|55670.314366579|1608.236|8308,63.592960126490624,0.6696753160798118,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|55674.303422464|803.542|15301,23.942845989832684,0.6704892065955853,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56234.910865881|744.223|12398,21.019989449989687,0.7499850749727739,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56249.805064599|831.724|11168,25.33147261883612,0.8733363881378005,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56250.799030839|1530.827|5375,59.778745424747406,0.8061785755936405,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56269.651664676|1330.475|6793,49.90669509566865,0.2603545340979846,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56354.456294687|737.963|10234,20.711537150736213,0.845383102251245,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56367.430383874|1593.147|6201,62.84947182881718,0.6634522481046992,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56367.430383867|1608.052|6202,63.583893796927896,0.7160702752841576,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56368.425472752|850.466|13329,26.254957122447735,0.810689238887063,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56387.405086648|775.463|9211,22.559294534443154,0.7993553041242527,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56410.400535685|1542.482|4230,60.353028419603525,0.7968580210623728,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56550.959849877|793.436|15070,23.44488769330622,0.8225851218394249,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56550.959849875|841.097|15059,25.79331341770239,0.7751612820319048,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56584.830378660|1192.971|6228,43.13138759462228,0.008636610043067646,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56606.828609015|1405.483|3882,53.6026040513244,0.8401864573096727,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56614.782376988|787.878|13003,23.171025412275736,0.8230073898535364,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56614.782376986|872.326|12979,27.3320764933233,0.7691659910890224,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56790.374683063|1380.669|5811,52.37993067214296,0.8074962909472283,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56792.317226522|903.587|15898,28.872416321911636,0.7597674046572863,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56894.066899535|825.474|12829,25.023513054884965,0.8143316531282724,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56945.933607743|1805.473|5283,73.31152340889612,0.5769922466793496,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56978.808279177|1190.594|2271,43.014264413260385,0.16270934658102404,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|56978.808279169|1805.436|2318,73.30970028827751,0.19648421192619994,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|57011.690675360|1355.474|1729,51.13848407794305,0.758133699142009,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|57012.717406668|887.978|14264,28.103305788517456,0.7978465534434114,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21gbt|57080.525682737|837.978|10718,25.639629276908202,0.8991511238164629,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,pre
NG15|B1937+21|57461.606528002|840.964|21924,25.786760038181512,0.8235004354175083,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21|57508.395852127|2346.426|6800,99.96618740858733,0.6135564899997127,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21|57536.311656539|1263.553|2526,46.609211905470374,0.08981456258947307,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21|57550.363016208|909.851|22130,29.181065715286042,0.7560420577675518,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
NG15|B1937+21|57579.184491791|2201.908|6058,92.8452753664924,0.5876349631310821,0.0,0.0,0.0,0.0,INT_01_GW150914_v4,post
