pair,window_idx,max_abs_corr,mean_abs_corr,corr_at_0ms,corr_at_10ms
H1-L1,67,0.008012919818696888,0.004318377084762882,0.0025550188146135117,0.00695131908638595
H1-L1,68,0.006039220372544965,0.002665219669058335,-0.0002386175619855554,0.004561574360428367
H1-L1,69,0.005997452322406577,0.0028073961332984814,0.002331248733924672,0.005015824297408799
H1-L1,70,0.010857718871913028,0.006169134886517705,0.009564915346773518,0.006258055238597882
H1-L1,71,0.005895665767859275,0.004069722891146868,0.00576455877381735,0.003297313913153182
H1-L1,72,0.007568175574963969,0.0038272405194074693,0.003660321988234445,-0.0012354890113149574
H1-L1,73,0.0074819168403841745,0.0040608907120856874,0.006085630132942679,0.0006805390347686302
H1-L1,74,0.0060295439173913105,0.003083987354575898,-0.0037880211246165262,-0.003168147782190028
H1-L1,75,0.007976334303049082,0.004653637623601233,-0.003925228353176515,-0.005384043539592486
H1-L1,76,0.008111091243489436,0.004244444596044901,-0.006869918833475399,0.000641816798189714
H1-L1,77,0.016696844689448074,0.009175126171317818,-0.015967579737038225,-0.0012669242427196248
H1-L1,78,0.011017485832893296,0.006059716968787613,-0.009755066811682582,0.002196587196982404
H1-L1,79,0.017782368821141196,0.010386624333858476,-0.010371072358355353,0.006235944344024489
H1-L1,80,0.006152194362921229,0.002867466911991522,-0.0011988350038503962,0.0023310082781252506
H1-L1,81,0.013607556008697964,0.008273343727446907,0.004840721702776037,0.012347214121571587
H1-L1,82,0.01582834326184588,0.009882924358871243,0.0032544740482893073,0.013398232905907328
H1-L1,83,0.008179266508033625,0.004383878070899567,0.006745913106779423,0.005830954895945995
H1-L1,84,0.00847058416331064,0.005477926034400328,-0.0011616403677737126,0.006990293931915224
H1-L1,85,0.006390710653692759,0.00324536394558842,-0.0032840158255765927,0.0009513736235515277
H1-L1,86,0.007979092827821964,0.004992328627518732,0.0024354050399891113,0.00678306763756795
H1-L1,87,0.01580695250841659,0.009552230004870963,-0.0014961842075907343,0.011064508015350773
H1-L1,88,0.011968819614378698,0.007230707045220435,0.004341096319235221,0.011107071907571679
H1-L1,89,0.005120574185533004,0.002958792916933658,0.00256561978881158,0.003912705387911784
H1-L1,90,0.008456647555562968,0.0047733261699857595,-0.004267400195004845,-0.007903374839548241
H1-L1,91,0.006675615533034632,0.0035415876348657968,-0.0017722813239365448,-0.004928285498385949
H1-L1,92,0.006132627312253524,0.003003125018454867,-0.0024262039736996934,0.0017031950785737285
H1-L1,93,0.013001875358251232,0.007411602457183007,-0.012315960219974713,-0.0024072961006552313
H1-L1,94,0.011323818007498048,0.005972762279201492,-0.00958364166490007,-0.0030144161968172728
H1-L1,95,0.01124840258667107,0.006024873015350424,-0.009864029891507193,-0.0024234319587619077
H1-L1,96,0.012308033238168632,0.007049333143612802,-0.010805154876551239,-0.005067297910715265
H1-L1,97,0.009642791846971243,0.005341404289702075,-0.0058467372934897345,0.0017622066017443315
H1-L1,98,0.005753918309846553,0.003417088681774713,-0.004711377104654833,-0.004780696729900612
H1-L1,99,0.013624111980739949,0.006863689266481487,0.0035844796328891675,-0.009245081387708565
H1-L1,100,0.0131532111403296,0.006915552630248184,0.001318909649888456,-0.010712799763512353
H1-L1,101,0.014848874358347959,0.009051382187453598,0.0036277006869757113,-0.011694779947460553
H1-L1,102,0.009196280918181095,0.005522688886214941,0.002572855492838113,-0.006943861232278432
H1-L1,103,0.008067144817610028,0.004843037851733984,-0.00298085425845737,-0.006610539905874105
H1-L1,104,0.007930663285500548,0.0038427820828080333,-0.0006496736569934477,-0.003933367444011431
H1-L1,105,0.004157938537603166,0.0022960548635157113,9.200643396333472e-05,-0.0034528729608212273
H1-L1,106,0.006119371076122724,0.0022853701853271934,-0.0014128928209638505,-0.0025312034127193636
H1-L1,107,0.004441850258742847,0.0019039736791627063,-0.0018252998932621984,0.002327544789674888
H1-L1,108,0.007978021482442968,0.0044478686929467345,-0.0072691934978813535,-0.0026337074548216967
