uses,time_per_use,adaptive_angle_upper_bound,parallel_achieved_half_diamond,full_adaptive_optimum_half_diamond,perfect
3,0.11394252721751998,0.746128255227576,0.6788007455329418,0.6788007455329418,False
3,0.11694101477587576,0.7657632093125121,0.6930873625456359,0.6930873625456359,False
3,0.11993950233423156,0.7853981633974484,0.7071067811865476,0.7071067811865476,False
3,0.12293798989258735,0.8050331174823845,0.7208535967029188,0.7208535967029188,False
3,0.12593647745094314,0.8246680715673207,0.7343225094356856,0.7343225094356856,False
3,0.12893496500929894,0.8443030256522571,0.7475083268625969,0.7475083268625969,False
3,0.1319334525676547,0.8639379797371931,0.7604059656000309,0.7604059656000309,False
3,0.1349319401260105,0.8835729338221294,0.773010453362737,0.773010453362737,False
3,0.13793042768436628,0.9032078879070656,0.785316930880745,0.785316930880745,False
3,0.14092891524272208,0.9228428419920017,0.7973206537727071,0.7973206537727071,False
3,0.14392740280107785,0.9424777960769379,0.8090169943749475,0.8090169943749475,False
3,0.14692589035943365,0.9621127501618741,0.8204014435255136,0.8204014435255136,False
3,0.14992437791778945,0.9817477042468105,0.8314696123025452,0.8314696123025452,False
3,0.15292286547614523,1.0013826583317467,0.8422172337162865,0.8422172337162865,False
3,0.15592135303450103,1.0210176124166828,0.8526401643540922,0.8526401643540922,False
3,0.1589198405928568,1.0406525665016189,0.8627343859777917,0.8627343859777917,False
3,0.1619183281512126,1.0602875205865552,0.8724960070727971,0.8724960070727971,False
3,0.1649168157095684,1.0799224746714915,0.881921264348355,0.881921264348355,False
3,0.16791530326792417,1.0995574287564276,0.8910065241883678,0.8910065241883678,False
3,0.17091379082627997,1.119192382841364,0.8997482840522215,0.8997482840522215,False
3,0.17391227838463574,1.1388273369263,0.9081431738250813,0.9081431738250813,False
3,0.17691076594299154,1.158462291011236,0.9161879571171359,0.9161879571171359,False
3,0.17990925350134734,1.1780972450961726,0.9238795325112868,0.9238795325112868,False
3,0.18290774105970312,1.1977321991811087,0.9312149347588036,0.9312149347588036,False
3,0.18590622861805892,1.2173671532660448,0.9381913359224842,0.9381913359224842,False
3,0.1889047161764147,1.2370021073509812,0.944806046466878,0.944806046466878,False
3,0.1919032037347705,1.2566370614359172,0.9510565162951535,0.9510565162951535,False
3,0.1949016912931263,1.2762720155208536,0.9569403357322089,0.9569403357322089,False
3,0.19790017885148206,1.2959069696057897,0.9624552364536473,0.9624552364536473,False
3,0.20089866640983786,1.315541923690726,0.9675990923602598,0.9675990923602598,False
3,0.20389715396819363,1.335176877775662,0.9723699203976766,0.9723699203976766,False
3,0.20689564152654943,1.3548118318605982,0.9767658813208724,0.9767658813208724,False
3,0.20989412908490523,1.3744467859455347,0.9807852804032304,0.9807852804032304,False
3,0.212892616643261,1.3940817400304708,0.9844265680898917,0.9844265680898917,False
3,0.2158911042016168,1.413716694115407,0.9876883405951378,0.9876883405951378,False
3,0.21888959175997258,1.4333516482003432,0.9905693404435773,0.9905693404435773,False
3,0.22188807931832838,1.4529866022852793,0.9930684569549263,0.9930684569549263,False
3,0.22488656687668418,1.4726215563702156,0.9951847266721969,0.9951847266721969,False
3,0.22788505443503995,1.492256510455152,0.996917333733128,0.996917333733128,False
3,0.23088354199339575,1.511891464540088,0.9982656101847159,0.9982656101847159,False
