row_type,cell,a_lower,a_upper,first_lower,first_upper,second_lower,second_upper,root_width,objective_lower,objective_upper,numerical_objective,left_derivative_lower,right_derivative_upper,maximum_second_derivative_upper
curvature_cell,180,0.22965431213378906,0.2297196388244629,-0.008567853343807512,-0.007101066279851297,-3.9311103079956617,-3.913525175000696,,,,,,,
curvature_cell,181,0.2297196388244629,0.22978496551513672,-0.00882394184019804,-0.007357419588212662,-3.9307729382087175,-3.9131916675683756,,,,,,,
curvature_cell,182,0.22978496551513672,0.22985029220581055,-0.00908000854037934,-0.007613750908572746,-3.930436212499733,-3.9128587964968777,,,,,,,
curvature_cell,183,0.22985029220581055,0.22991561889648438,-0.009336053486092928,-0.007870060282823053,-3.930100130651253,-3.912526561572586,,,,,,,
curvature_cell,184,0.22991561889648438,0.2299809455871582,-0.00959207671906537,-0.008126347752840738,-3.9297646924464193,-3.9121949625824723,,,,,,,
curvature_cell,185,0.2299809455871582,0.23004627227783203,-0.009848078281010782,-0.008382613360488648,-3.9294298976689706,-3.9118639993140882,,,,,,,
curvature_cell,186,0.23004627227783203,0.23011159896850586,-0.010104058213628421,-0.008638857147615626,-3.929095746103241,-3.9115336715555693,,,,,,,
curvature_cell,187,0.23011159896850586,0.2301769256591797,-0.010360016558603637,-0.008895079156056722,-3.928762237534157,-3.911203979095639,,,,,,,
curvature_cell,188,0.2301769256591797,0.23024225234985352,-0.010615953357608525,-0.009151279427632912,-3.928429371747242,-3.9108749217236047,,,,,,,
curvature_cell,189,0.23024225234985352,0.23030757904052734,-0.010871868652301152,-0.009407458004150672,-3.9280971485286154,-3.910546499229344,,,,,,,
curvature_cell,190,0.23030757904052734,0.23037290573120117,-0.011127762484325442,-0.009663614927403903,-3.927765567664983,-3.9102187114033367,,,,,,,
curvature_cell,191,0.23037290573120117,0.230438232421875,-0.011383634895312454,-0.009919750239170686,-3.9274346289436495,-3.9098915580366307,,,,,,,
curvature_cell,192,0.230438232421875,0.23050355911254883,-0.011639485926878844,-0.01017586398121696,-3.9271043321525156,-3.909565038920858,,,,,,,
curvature_cell,193,0.23050355911254883,0.23056888580322266,-0.01189531562062793,-0.010431956195294008,-3.926774677080062,-3.9092391538482367,,,,,,,
curvature_cell,194,0.23056888580322266,0.23063421249389648,-0.012151124018149788,-0.010688026923139386,-3.926445663515382,-3.908913902611553,,,,,,,
curvature_cell,195,0.23063421249389648,0.2306995391845703,-0.012406911161019997,-0.010944076206477317,-3.9261172912481377,-3.908589285004195,,,,,,,
curvature_cell,196,0.2306995391845703,0.23076486587524414,-0.01266267709080156,-0.011200104087017852,-3.925789560068601,-3.9082653008201116,,,,,,,
curvature_cell,197,0.23076486587524414,0.23083019256591797,-0.012918421849043725,-0.011456110606457874,-3.925462469767623,-3.907941949853839,,,,,,,
curvature_cell,198,0.23083019256591797,0.2308955192565918,-0.013174145477282394,-0.01171209580648004,-3.925136020136653,-3.9076192319004925,,,,,,,
curvature_cell,199,0.2308955192565918,0.23096084594726562,-0.01342984801703931,-0.011968059728754544,-3.9248102109677214,-3.907297146755775,,,,,,,
curvature_cell,200,0.23096084594726562,0.23102617263793945,-0.013685529509824117,-0.012224002414936262,-3.924485042053461,-3.9069756942159484,,,,,,,
curvature_cell,201,0.23102617263793945,0.23109149932861328,-0.013941189997132274,-0.012479923906668492,-3.9241605131870854,-3.9066548740778697,,,,,,,
curvature_cell,202,0.23109149932861328,0.2311568260192871,-0.014196829520446515,-0.012735824245579367,-3.9238366241624028,-3.906334686138965,,,,,,,
curvature_cell,203,0.2311568260192871,0.23122215270996094,-0.014452448121235447,-0.012991703473285,-3.923513374773799,-3.906015130197247,,,,,,,
curvature_cell,204,0.23122215270996094,0.23128747940063477,-0.014708045840955407,-0.01324756163138739,-3.923190764816263,-3.905696206051298,,,,,,,
curvature_cell,205,0.23128747940063477,0.2313528060913086,-0.014963622721049107,-0.013503398761475242,-3.922868794085359,-3.905377913500278,,,,,,,
curvature_cell,206,0.2313528060913086,0.23141813278198242,-0.01521917880294642,-0.01375921490512391,-3.922547462377255,-3.9050602523439237,,,,,,,
curvature_cell,207,0.23141813278198242,0.23148345947265625,-0.015474714128063729,-0.014015010103895718,-3.92222676948869,-3.904743222382549,,,,,,,
curvature_cell,208,0.23148345947265625,0.23154878616333008,-0.0157302287378045,-0.014270784399340026,-3.9219067152169926,-3.904426823417047,,,,,,,
curvature_cell,209,0.23154878616333008,0.2316141128540039,-0.015985722673559345,-0.014526537832992013,-3.9215872993600827,-3.904111055248886,,,,,,,
curvature_cell,210,0.2316141128540039,0.23167943954467773,-0.016241195976706067,-0.014782270446374464,-3.921268521716472,-3.903795917680099,,,,,,,
curvature_cell,211,0.23167943954467773,0.23174476623535156,-0.016496648688608787,-0.015037982280997049,-3.920950382085248,-3.903481410513302,,,,,,,
curvature_cell,212,0.23174476623535156,0.2318100929260254,-0.016752080850619706,-0.015293673378356033,-3.920632880266083,-3.903167533551691,,,,,,,
curvature_cell,213,0.2318100929260254,0.23187541961669922,-0.01700749250407724,-0.015549343779935177,-3.9203160160592403,-3.902854286599028,,,,,,,
curvature_cell,214,0.23187541961669922,0.23194074630737305,-0.017262883690307585,-0.015804993527204266,-3.9199997892655705,-3.9025416694596458,,,,,,,
curvature_cell,215,0.23194074630737305,0.23200607299804688,-0.01751825445062433,-0.016060622661621043,-3.919684199686501,-3.902229681938459,,,,,,,
curvature_cell,216,0.23200607299804688,0.2320713996887207,-0.017773604826327383,-0.01631623122463002,-3.919369247124043,-3.9019183238409507,,,,,,,
curvature_cell,217,0.2320713996887207,0.23213672637939453,-0.018028934858704455,-0.016571819257662792,-3.9190549313807983,-3.9016075949731834,,,,,,,
curvature_cell,218,0.23213672637939453,0.23220205307006836,-0.01828424458903136,-0.016827386802137894,-3.9187412522599527,-3.901297495141775,,,,,,,
curvature_cell,219,0.23220205307006836,0.2322673797607422,-0.01853953405856994,-0.017082933899461483,-3.918428209565267,-3.900988024153937,,,,,,,
curvature_cell,220,0.2322673797607422,0.23233270645141602,-0.01879480330857042,-0.01733846059102657,-3.9181158031010894,-3.9006791818174347,,,,,,,
curvature_cell,221,0.23233270645141602,0.23239803314208984,-0.019050052380269595,-0.0175939669182137,-3.917804032672348,-3.9003709679406193,,,,,,,
curvature_cell,222,0.23239803314208984,0.23246335983276367,-0.01930528131489258,-0.017849452922390634,-3.917492898084556,-3.900063382332402,,,,,,,
curvature_cell,223,0.23246335983276367,0.2325286865234375,-0.01956049015365151,-0.018104918644912035,-3.9171823991438077,-3.89975642480227,,,,,,,
curvature_cell,224,0.2325286865234375,0.23259401321411133,-0.019815678937746693,-0.01836036412712051,-3.9168725356567813,-3.899450095160275,,,,,,,
curvature_cell,225,0.23259401321411133,0.23265933990478516,-0.020070847708365053,-0.018615789410346053,-3.9165633074307267,-3.8991443932170475,,,,,,,
curvature_cell,226,0.23265933990478516,0.23272466659545898,-0.02032599650668142,-0.018871194535906115,-3.9162547142734825,-3.8988393187837893,,,,,,,
curvature_cell,227,0.23272466659545898,0.2327899932861328,-0.020581125373859217,-0.0191265795451051,-3.9159467559934655,-3.8985348716722537,,,,,,,
curvature_cell,228,0.2327899932861328,0.23285531997680664,-0.020836234351048175,-0.01938194447923552,-3.9156394323996757,-3.8982310516947845,,,,,,,
curvature_cell,229,0.23285531997680664,0.23292064666748047,-0.021091323479386876,-0.019637289379576966,-3.915332743301683,-3.8979278586642816,,,,,,,
curvature_cell,230,0.23292064666748047,0.2329859733581543,-0.02134639280000099,-0.019892614287397064,-3.91502668850965,-3.8976252923942165,,,,,,,
curvature_cell,231,0.2329859733581543,0.23305130004882812,-0.021601442354004925,-0.020147919243950912,-3.9147212678343073,-3.8973233526986255,,,,,,,
curvature_cell,232,0.23305130004882812,0.23311662673950195,-0.021856472182498993,-0.020403204290481352,-3.9144164810869717,-3.897022039392119,,,,,,,
curvature_cell,233,0.23311662673950195,0.23318195343017578,-0.0221114823265738,-0.020658469468218695,-3.9141123280795305,-3.896721352289873,,,,,,,
curvature_cell,234,0.23318195343017578,0.2332472801208496,-0.022366472827306003,-0.020913714818381317,-3.9138088086244562,-3.8964212912076266,,,,,,,
curvature_cell,235,0.2332472801208496,0.23331260681152344,-0.022621443725761126,-0.021168940382175563,-3.9135059225347875,-3.8961218559616975,,,,,,,
curvature_cell,236,0.23331260681152344,0.23337793350219727,-0.022876395062993108,-0.02142414620079452,-3.913203669624164,-3.895823046368942,,,,,,,
curvature_cell,237,0.23337793350219727,0.2334432601928711,-0.023131326880042925,-0.02167933231542046,-3.9129020497067772,-3.8955248622468166,,,,,,,
curvature_cell,238,0.2334432601928711,0.23350858688354492,-0.023386239217939923,-0.021934498767222903,-3.912601062597406,-3.895227303413324,,,,,,,
curvature_cell,239,0.23350858688354492,0.23357391357421875,-0.02364113211770164,-0.022189645597359083,-3.9123007081114074,-3.8949303696870365,,,,,,,
curvature_cell,240,0.23357391357421875,0.23363924026489258,-0.023896005620333897,-0.022444772846975197,-3.9120009860647094,-3.8946340608870913,,,,,,,
curvature_cell,241,0.23363924026489258,0.2337045669555664,-0.024150859766830585,-0.02269988055720416,-3.9117018962738164,-3.8943383768331934,,,,,,,
curvature_cell,242,0.2337045669555664,0.23376989364624023,-0.024405694598174075,-0.02295496876916794,-3.911403438555818,-3.8940433173456035,,,,,,,
curvature_cell,243,0.23376989364624023,0.23383522033691406,-0.02466051015533458,-0.023210037523975668,-3.9111056127283645,-3.8937488822451587,,,,,,,
curvature_cell,244,0.23383522033691406,0.2339005470275879,-0.024915306479270583,-0.023465086862726272,-3.9108084186096845,-3.8934550713532556,,,,,,,
curvature_cell,245,0.2339005470275879,0.23396587371826172,-0.02517008361092925,-0.023720116826504444,-3.9105118560185885,-3.893161884491849,,,,,,,
curvature_cell,246,0.23396587371826172,0.23403120040893555,-0.02542484159124617,-0.023975127456385092,-3.910215924774459,-3.8928693214834604,,,,,,,
curvature_cell,247,0.23403120040893555,0.23409652709960938,-0.02567958046114505,-0.02423011879343045,-3.909920624697245,-3.892577382151177,,,,,,,
curvature_cell,248,0.23409652709960938,0.2341618537902832,-0.02593430026153783,-0.024485090878690965,-3.909625955607473,-3.89228606631865,,,,,,,
curvature_cell,249,0.2341618537902832,0.23422718048095703,-0.0261890010333256,-0.024740043753206053,-3.9093319173262455,-3.8919953738100874,,,,,,,
curvature_cell,250,0.23422718048095703,0.23429250717163086,-0.026443682817397358,-0.024994977458002773,-3.9090385096752347,-3.8917053044502596,,,,,,,
curvature_cell,251,0.23429250717163086,0.2343578338623047,-0.026698345654631295,-0.02524989203409655,-3.9087457324766923,-3.891415858064503,,,,,,,
curvature_cell,252,0.2343578338623047,0.23442316055297852,-0.026952989585893084,-0.02550478752249209,-3.9084535855534264,-3.891127034478711,,,,,,,
curvature_cell,253,0.23442316055297852,0.23448848724365234,-0.027207614652038446,-0.025759663964181955,-3.908162068728831,-3.8908388335193487,,,,,,,
curvature_cell,254,0.23448848724365234,0.23455381393432617,-0.027462220893910583,-0.026014521400147105,-3.9078711818268697,-3.890551255013428,,,,,,,
curvature_cell,255,0.23455381393432617,0.234619140625,-0.027716808352342293,-0.026269359871356823,-3.9075809246720774,-3.890264298788524,,,,,,,
unique_root_certificate,,0.2276921883225489,0.22769218832267057,,,,,1.2168044349891716e-13,0.46327828319191316,0.4632782831922923,0.4632782831921028,0.03881422991489784,-0.027120573501547406,-3.890264298788524
