pair,window_idx,start,stop,max_abs_corr,best_lag_ms,corr_at_0ms,corr_at_10ms,mean_abs_corr
H1-V1,202,1654784,1687552,0.0023470999999003987,-14.404296875,-0.0013631722724593114,-0.0016761435331891564,0.0007850771855695984
H1-V1,203,1662976,1695744,0.001414185148357692,-13.671875,-0.0007338777257310626,0.0002286172812059511,0.0004079789122351312
H1-V1,204,1671168,1703936,0.002125388149543275,13.18359375,0.00022750996120842428,0.0005632243090899438,0.0005970015121253818
H1-V1,205,1679360,1712128,0.001173928923329025,-14.404296875,0.0003465034218874639,0.0004906603932333111,0.00040985525550057744
H1-V1,206,1687552,1720320,0.0016935653363327246,-14.6484375,0.0015955834891568238,-0.0003487306769179475,0.000607135605585903
H1-V1,207,1695744,1728512,0.0019786847875654964,-0.244140625,0.0016817362219351936,-0.0006297178548221286,0.000728600150186834
H1-V1,208,1703936,1736704,0.0008942838782855215,13.671875,0.00015959612424486802,-5.6404697426881015e-05,0.00033213441360768693
H1-V1,209,1712128,1744896,0.001399591003857861,-0.9765625,0.0006228517594726502,-0.00011522408766665675,0.0006300195276867974
H1-V1,210,1720320,1753088,0.0010256887182701244,0.732421875,8.592319654609721e-05,0.000659721233089908,0.00038279736905043067
H1-V1,211,1728512,1761280,0.0017616295343140488,1.708984375,-0.0010234819588264517,0.0004244433859206381,0.0006880607748782601
H1-V1,212,1736704,1769472,0.0014487001543873218,-4.638671875,-0.0010605975679312436,0.00010177616397089145,0.0007801374740294886
H1-V1,213,1744896,1777664,0.002666979985670078,0.732421875,-0.0022822421956446436,-0.0011941975132048646,0.0013460990831907962
H1-V1,214,1753088,1785856,0.0016050572341685168,2.685546875,-0.001394062601833446,-0.0008912009282652734,0.0008045157844487716
H1-V1,215,1761280,1794048,0.001351149161593999,11.474609375,2.1209331173900328e-05,-0.00028379174140641676,0.0004593928713886
H1-V1,216,1769472,1802240,0.0014527008561016034,9.033203125,-0.00028475751800046713,-0.0007486628893800647,0.0006296237239229879
H1-V1,217,1777664,1810432,0.0013217751699291823,-13.916015625,0.00040288967167456007,-0.0006108848537169027,0.0005560176204539934
H1-V1,218,1785856,1818624,0.0007403363292491264,13.427734375,0.00011923701439802959,0.0003308837977416151,0.0002451155079441929
H1-V1,219,1794048,1826816,0.0008335495722090504,-14.6484375,-0.00012340684714260032,-0.0005269362954436452,0.000357674910169876
H1-V1,220,1802240,1835008,0.001210947813587434,-4.638671875,0.0006822997207819783,-1.2292284775101224e-05,0.0006172656399950367
H1-V1,221,1810432,1843200,0.0011405488421683434,-11.23046875,0.00034110101817757177,-0.00035692791089824935,0.00043948234619729353
H1-V1,222,1818624,1851392,0.0017919659269179985,12.451171875,-0.00016931535627594198,-0.0012648848532719767,0.0007890808027126923
H1-V1,223,1826816,1859584,0.0010522077242682043,6.103515625,-0.0006818747331367103,-0.0008233872276714798,0.00040518967457116463
H1-V1,224,1835008,1867776,0.0013666966111658566,5.37109375,-0.0006074375001079086,-0.0008854760787910925,0.0006784201438409073
H1-V1,225,1843200,1875968,0.0009057359270152444,-7.568359375,-0.0002712365185919584,0.0003691679989670594,0.0002937874655646017
H1-V1,226,1851392,1884160,0.0016902528607777407,-12.939453125,0.0001409330973700358,-0.0005636095400911497,0.0007002501802367922
H1-V1,227,1859584,1892352,0.0008091330899233683,-9.27734375,0.0006454030719098881,-0.00025587165911964755,0.00038343368203593486
H1-V1,228,1867776,1900544,0.0015834883914151241,-4.8828125,0.0008206144354978753,-0.00016166745327756714,0.0006613014182540262
H1-V1,229,1875968,1908736,0.0016147330849422676,-2.9296875,0.0005895093921709741,-0.00044934530762552,0.0007312753137246745
H1-V1,230,1884160,1916928,0.0007411056191949624,4.150390625,0.00036161093701947547,5.47487083026143e-05,0.0003384311537531861
H1-V1,231,1892352,1925120,0.0018442291968065565,9.27734375,-0.0010103183620718413,-0.0009453352069033566,0.0009249669505436977
H1-V1,232,1900544,1933312,0.0017149158937475582,1.46484375,-0.0011159873491679744,-0.00018916898338347193,0.0006347372377266862
H1-V1,233,1908736,1941504,0.001645975964507947,0.48828125,-0.0013271511960112903,-0.0008754202176607925,0.0008170000135844549
H1-V1,234,1916928,1949696,0.002149447456957935,-14.16015625,-0.0004114221790768135,-0.0013622772850650047,0.0010898352256144075
H1-V1,235,1925120,1957888,0.0016644381886839188,-4.8828125,0.000974912660489567,-0.000532370028609997,0.0008931517537322048
H1-V1,236,1933312,1966080,0.0019222866892917463,11.71875,0.0007094589831031916,-0.0013013688161231862,0.0010364613853554715
H1-V1,237,1941504,1974272,0.0024382167711815656,-1.46484375,0.0017947467638112342,-0.0006925295940142598,0.0011839584390853863
H1-V1,238,1949696,1982464,0.0020149175837051742,6.591796875,0.00148136458042716,0.001124025631984654,0.0010106630287382836
H1-V1,239,1957888,1990656,0.0018451404907057077,5.126953125,0.0011054672711893053,0.00105487384509618,0.0010210188055696915
H1-V1,240,1966080,1998848,0.002225567491112472,6.8359375,0.0009237661510752002,0.0010182757794977384,0.0012150878636644322
H1-V1,241,1974272,2007040,0.0021687507621589333,-11.474609375,-0.0003477944315934819,0.0007731482925028854,0.0010855523045803282
H1-V1,242,1982464,2015232,0.0016007770794106816,-11.962890625,0.00011462595994439753,0.0006367625448188538,0.0005704673305604506
H1-V1,243,1990656,2023424,0.0018780153865744335,-12.451171875,0.0005975018764309721,0.0011177530615883574,0.0007917760732096974
H1-V1,244,1998848,2031616,0.0014605455783992985,-12.6953125,7.930761542803748e-05,0.0004886777289226119,0.0005463200768537874
H1-V1,245,2007040,2039808,0.0014384503509271022,-13.18359375,-1.2115715294997784e-06,0.00037160121861443666,0.0006413187438349218
H1-V1,246,2015232,2048000,0.0014726839717204862,-13.427734375,-0.0010826307634965021,-0.0002981903236961288,0.0004571506982414509
H1-V1,247,2023424,2056192,0.0008784946770515198,0.0,-0.0008784946770515198,-0.00029418091224429395,0.00034020716100678655
H1-V1,248,2031616,2064384,0.00107923954102461,9.521484375,0.0006361301799492256,0.0006951695060574506,0.0004351903359993372
H1-V1,249,2039808,2072576,0.0014239331348535058,-4.150390625,0.0012586485528458765,0.00040282032506191057,0.0004831267174114935
H1-V1,250,2048000,2080768,0.0010266133475196097,-11.71875,0.0010235345153037493,-0.00040368648631287733,0.0004359005755832274
H1-V1,251,2056192,2088960,0.001153961280150577,9.033203125,0.000610046182039435,-0.00018156019424542412,0.00048108465019643885
H1-V1,252,2064384,2097152,0.006631136824535726,3.41796875,0.00021285804148430515,0.0039417878253863265,0.002797908256936195
L1-V1,0,0,32768,0.037663534305416406,-5.126953125,-0.02765743346705587,-0.0013527691901794542,0.020665295342937227
L1-V1,1,8192,40960,0.0057422921731559795,-11.71875,-0.002381855702869273,-0.0022414510447373347,0.002695211861351415
L1-V1,2,16384,49152,0.009257800229232553,-11.71875,-0.00035938796308051233,0.0015464981949505179,0.0032245978727405075
L1-V1,3,24576,57344,0.010134146784451108,-4.8828125,-0.006253405014179252,-0.006009693812485995,0.006141451031206024
L1-V1,4,32768,65536,0.005838489773970426,-3.662109375,-0.003916998057232895,-0.003825553149944638,0.003347396392973669
L1-V1,5,40960,73728,0.004568689865434326,-14.6484375,0.002478458308814362,-2.0279121688429397e-05,0.0020812034248642738
L1-V1,6,49152,81920,0.0031736604171476407,13.671875,-0.0012671587215125181,-0.0014586057625016672,0.0011338225628714147
L1-V1,7,57344,90112,0.009559425132440189,-3.41796875,0.00419628492418472,0.002145251400322625,0.004693464872458966
L1-V1,8,65536,98304,0.008528623485264975,-3.41796875,0.002162923610523467,2.8044542817798205e-05,0.004060818059539202
L1-V1,9,73728,106496,0.007326811072317594,12.939453125,-0.002631458816578507,-0.003283334954927168,0.002766389960233144
L1-V1,10,81920,114688,0.009474537823913845,-10.498046875,0.0021351657599808266,-0.0058448339450367995,0.005573769646707109
L1-V1,11,90112,122880,0.005069323796299876,10.986328125,-0.001383317204821503,-0.0032181716631361616,0.001793296108601139
L1-V1,12,98304,131072,0.00565650714210149,-3.662109375,0.002579266012988659,0.0011773139505853996,0.0024986605993117727
L1-V1,13,106496,139264,0.004349006897833691,13.427734375,-0.00017167552275466162,0.0012200148301250453,0.0017566158465972133
L1-V1,14,114688,147456,0.004305166669436354,-6.8359375,-0.004253195974103177,0.0017822653802109006,0.001537363821865013
L1-V1,15,122880,155648,0.00364006430078218,10.009765625,-0.001711448263242577,0.00364006430078218,0.0013683564401554106
L1-V1,16,131072,163840,0.007748239541998022,2.197265625,-0.007058649128801184,-0.002523483356276136,0.003964021654740037
L1-V1,17,139264,172032,0.0075393953039275185,12.20703125,0.002669389019944851,0.004206216391308175,0.0027694861641871828
L1-V1,18,147456,180224,0.009386848993110507,4.8828125,0.007283437285287374,0.007078258641048845,0.005453946506118159
L1-V1,19,155648,188416,0.004619844337805677,4.39453125,0.0036257701228574707,0.0012690524028249476,0.0019821452503887976
L1-V1,20,163840,196608,0.009159656944502109,4.150390625,0.005012640656355946,0.00571588969848331,0.004072195342794399
L1-V1,21,172032,204800,0.0033937237878824897,-12.6953125,-0.0011761400297789926,0.00029609227315463744,0.0011719232923178013
L1-V1,22,180224,212992,0.005410053205857731,0.732421875,-0.004510138877184746,-0.0015716141513951194,0.0026620230430899265
L1-V1,23,188416,221184,0.0062493890118526015,-12.6953125,-0.0030191621007091426,0.0027029888912024924,0.0022948591174744015
L1-V1,24,196608,229376,0.006856485201108317,0.48828125,-0.006494145921639033,0.0002779489499311749,0.00373784258838702
L1-V1,25,204800,237568,0.003313024518800478,-12.6953125,-0.00015112717224156599,0.0016180847471984523,0.0012806980937406628
L1-V1,26,212992,245760,0.006253664969496007,3.662109375,0.0030074429045776254,0.0033883932948560757,0.0026287269458453583
L1-V1,27,221184,253952,0.004273793532486625,-14.404296875,-0.001442004853189021,0.0007176266651259675,0.0015548646199459264
L1-V1,28,229376,262144,0.005262195519127997,13.18359375,-0.0015395554028844092,-0.0010689471020271495,0.0019084647249953013
L1-V1,29,237568,270336,0.007733241145004902,6.34765625,-0.0069091113056501145,-0.0027305930697912656,0.003673911241809548
L1-V1,30,245760,278528,0.007351786057382404,1.220703125,-0.006561676692784792,-0.0034927993388084795,0.003971149304058383
L1-V1,31,253952,286720,0.01037391278631328,8.056640625,-0.006308069804707315,-0.009228774802429156,0.006087693189591051
L1-V1,32,262144,294912,0.009429586130390659,14.404296875,-0.002400721421111311,-0.007654491799651117,0.004062770724127114
L1-V1,33,270336,303104,0.0080578368736307,14.6484375,-0.00016790851658453232,-0.007497525504014165,0.0030319307530815303
L1-V1,34,278528,311296,0.009617425407718514,14.892578125,-0.0016203878017648412,-0.009227884416030646,0.003934518635495498
L1-V1,35,286720,319488,0.002887033957134396,10.009765625,0.0019539185984544702,-0.002887033957134396,0.0011053219119423925
L1-V1,36,294912,327680,0.0042303035381188745,8.544921875,-0.0021305880203782526,-0.0024819503913588383,0.0017712632149826802
L1-V1,37,303104,335872,0.0048059143576677866,13.427734375,-0.0024291045483615693,-0.001661293781322683,0.001711792888314083
L1-V1,38,311296,344064,0.0038332730662182777,13.427734375,-0.0014972100597182589,-0.00013439928769108292,0.0012212661929437442
L1-V1,39,319488,352256,0.006243710027366237,-13.427734375,-0.003689679738679378,0.0011761087978156787,0.0026549903320766976
L1-V1,40,327680,360448,0.00476717728867469,-4.8828125,-0.0031898127842272324,-0.0005706194455832301,0.0026451204446431963
L1-V1,41,335872,368640,0.005321709383692507,4.150390625,-0.0036372575485485595,-0.002930546361501438,0.0030128480008006627
L1-V1,42,344064,376832,0.005001182392505394,-14.16015625,-0.0012226576244632797,-0.0004159240226329177,0.0018053287477630298
L1-V1,43,352256,385024,0.008853485720647928,-4.150390625,0.004306393302942466,3.339773172316897e-05,0.00326496571034044
L1-V1,44,360448,393216,0.008964366194148525,2.685546875,0.005587946796916125,0.00414718304481318,0.003675012975367432
L1-V1,45,368640,401408,0.005494665862578218,1.953125,0.004806562093281993,0.002955097915619908,0.0028561128695139804
L1-V1,46,376832,409600,0.005648225846782401,-14.404296875,-0.0036348827336814445,0.0009180586953960606,0.002925728857495956
L1-V1,47,385024,417792,0.0067828210252428205,-2.685546875,-0.0032249916109251936,-0.0021584372716635207,0.0034261498984936834
L1-V1,48,393216,425984,0.0054010218191845455,10.498046875,0.00044135163510593923,-0.005096177199387326,0.0024250585402024617
L1-V1,49,401408,434176,0.0038314162781786154,-2.9296875,-0.0002275669122629196,-0.00025258083595617177,0.001495483648893995
L1-V1,50,409600,442368,0.0034735693337924773,-13.18359375,0.0017166757863782923,-0.001738243942956657,0.0010671354726969372
L1-V1,51,417792,450560,0.002516687875976403,2.9296875,-0.00012035279362288884,-0.0015083617928246774,0.0009759434551764845
L1-V1,52,425984,458752,0.0019329782248873153,-10.498046875,0.00019855126365763722,0.0006717364228698729,0.0008695108814723634
L1-V1,53,434176,466944,0.002387794196285382,1.46484375,0.0017598235602384435,0.00028110761697982883,0.0008751225505069782
L1-V1,54,442368,475136,0.004817579365313238,1.46484375,0.003993970175605842,0.001039345562679317,0.002450397517608481
L1-V1,55,450560,483328,0.009477783894684969,1.46484375,0.006014791383238353,0.004871888853069128,0.004381985838071708
L1-V1,56,458752,491520,0.0075681580462349215,1.953125,0.004396011233389836,0.00507025789527592,0.0035197594813879563
L1-V1,57,466944,499712,0.0062682110257407855,1.708984375,0.00413226811244065,0.00371135031667067,0.0029597501981469348
L1-V1,58,475136,507904,0.00652955420818803,8.544921875,0.002637596798939525,0.004827691070778465,0.0032711553241596162
L1-V1,59,483328,516096,0.005266339663477186,10.498046875,0.0013036962262095483,0.004286539447930077,0.0027813184279214154
L1-V1,60,491520,524288,0.005967628104038601,-14.892578125,0.0013960747816770978,0.003511935361350203,0.0029303947498481057
L1-V1,61,499712,532480,0.004546164878056453,-12.20703125,0.0009777499449412832,0.002736866667418914,0.0024819044632546678
L1-V1,62,507904,540672,0.0053600022702183555,-14.892578125,0.002441468288442492,0.00294483173295349,0.0028089930163636813
L1-V1,63,516096,548864,0.004862361124713154,-11.962890625,-0.0002171850997172101,4.1852238061494744e-05,0.0016382355766111207
L1-V1,64,524288,557056,0.005414178907221197,-5.37109375,-0.0011452715826314,-0.0005366191809777529,0.0022954837821423163
L1-V1,65,532480,565248,0.005279152367118403,-12.20703125,0.0012083392005120363,0.002178968875871887,0.0023282485388614275
L1-V1,66,540672,573440,0.005734504875668964,-3.173828125,-0.0031394673780162654,-0.0027447087303710876,0.003358143240484762
L1-V1,67,548864,581632,0.005587669032790585,-9.765625,-0.0030513560311078557,-0.003220531448497403,0.0035166023040180505
L1-V1,68,557056,589824,0.007179957470295947,-14.892578125,-0.001558851513185671,-0.00028014298433467035,0.0025014253363698498
L1-V1,69,565248,598016,0.007940185158629346,-9.521484375,-0.004686290739285008,-0.0011918323072676361,0.004487716220447543
L1-V1,70,573440,606208,0.008601433482949481,-13.671875,-0.00017921427696350605,0.0032022825972788547,0.003550981230122098
L1-V1,71,581632,614400,0.007747810722416359,-14.6484375,0.0029861348160703507,0.0034079294540839563,0.0038935361619543817
L1-V1,72,589824,622592,0.005353291109340539,-10.498046875,0.0015589376183712594,0.0017066641465369602,0.0024767762578758222
L1-V1,73,598016,630784,0.005583865356121924,-14.892578125,0.0039499916898542405,0.0019589741686011574,0.002717412358453006
L1-V1,74,606208,638976,0.0038807658004657115,7.568359375,0.001872640389280473,0.0010325125802921914,0.0016780059691506046
L1-V1,75,614400,647168,0.004217323188022401,-9.27734375,-0.0014794110595380701,-0.001358722383836378,0.0018001856214243095
L1-V1,76,622592,655360,0.0032271497922571222,-0.48828125,-0.002317456022410135,-0.0018381321757655474,0.0015841189784876583
L1-V1,77,630784,663552,0.0032499620800447446,-13.427734375,-0.0027548452894720797,-0.0012620353904354653,0.001751571575854063
L1-V1,78,638976,671744,0.004001064523909613,14.892578125,-0.0011859134720819176,0.00045613745533270856,0.001117156995513082
L1-V1,79,647168,679936,0.005637689323662627,10.7421875,-9.142043942393673e-05,0.0019281560831181468,0.0017996354950734444
L1-V1,80,655360,688128,0.006551830443195396,2.9296875,-0.0015561485729908295,-0.004647534384335779,0.0026172429986682957
L1-V1,81,663552,696320,0.00677762556202705,9.765625,-0.0009453522084442311,-0.006451175741924468,0.0030440530763107716
L1-V1,82,671744,704512,0.007845056202589257,10.498046875,-0.0014682734958586206,-0.007578024329065733,0.0033426653010067953
L1-V1,83,679936,712704,0.009203122727662948,10.7421875,-0.0008965818017574166,-0.007205890875716135,0.0035381929142921952
L1-V1,84,688128,720896,0.008221233301215271,-12.6953125,-0.00020095877676734144,-0.004437090682499748,0.0035782361776664964
L1-V1,85,696320,729088,0.008623563690563212,-14.892578125,-0.0017437572660705869,-0.005183981388478775,0.0037962607075160515
L1-V1,86,704512,737280,0.008990172446998063,14.892578125,-0.0014420880270833054,-0.006541580823729678,0.003338774229643612
L1-V1,87,712704,745472,0.011770017387927602,14.404296875,-0.003410623989327449,-0.011043558641027006,0.005622552404362274
L1-V1,88,720896,753664,0.008307070645109214,10.009765625,-0.0017151658389999139,-0.008307070645109214,0.0042205848109623705
L1-V1,89,729088,761856,0.004513092835565504,-1.220703125,-0.000420934535418714,-0.0026420410653209343,0.0017603311954371285
L1-V1,90,737280,770048,0.005809983752663756,-13.18359375,-0.0018146685520202687,-0.003943624743363493,0.0027017712047251157
L1-V1,91,745472,778240,0.00385858156600906,-0.244140625,-0.0034413449954353577,0.001144561257521712,0.0015711458638492635
L1-V1,92,753664,786432,0.0032183442624146665,-10.7421875,-0.001470902427791559,-0.0010411584637372298,0.001413142847786931
L1-V1,93,761856,794624,0.009951492503731776,14.892578125,-0.0018995673119726279,-0.007116496707963172,0.004944064172901284
L1-V1,94,770048,802816,0.009679040259501203,-14.892578125,-0.004893852237111572,-0.0046052164618506026,0.004397833323503104
L1-V1,95,778240,811008,0.011174040526531306,-12.939453125,0.0041085734515069776,-0.006535987443388975,0.005157392160640454
L1-V1,96,786432,819200,0.008830786233945549,-12.939453125,0.0008301820782728046,-0.005242218545347123,0.0033840663210960215
L1-V1,97,794624,827392,0.006773763348817865,10.498046875,-0.0016217109528250144,-0.0054710033954136605,0.002924988361956542
L1-V1,98,802816,835584,0.004587212782325304,14.892578125,-0.001529229944719924,-0.00437875597660504,0.0025927516246891597
L1-V1,99,811008,843776,0.004023815989027275,1.708984375,-0.002836757356422022,-0.0021289248562433786,0.0018450137691586675
L1-V1,100,819200,851968,0.006517111505276069,8.544921875,-0.0019472224154645184,-0.004893739534067835,0.0031928693795750997
L1-V1,101,827392,860160,0.0058107049702827126,-14.892578125,-0.001448165137545558,-0.004056733311510592,0.0026152704794759436
L1-V1,102,835584,868352,0.004013969920754102,-8.544921875,0.0009910815944460482,-0.0022764255518297892,0.0013382838258128359
L1-V1,103,843776,876544,0.0035753328298182524,11.474609375,0.0002558574754336058,0.00027701183707931555,0.0011682778908023044
L1-V1,104,851968,884736,0.0032967950467084096,13.671875,-0.0009853514994045867,0.0008055884500305344,0.0014253623204676668
L1-V1,105,860160,892928,0.003621273926241003,11.71875,0.0010575267570254636,0.001631603042813978,0.0012963656945078805
L1-V1,106,868352,901120,0.0025153419770838725,-4.39453125,-0.0010319186815868364,0.0005432529501570695,0.0009816893039887673
L1-V1,107,876544,909312,0.0049605388771507665,2.44140625,-0.003517002953847992,-0.002048255674212192,0.0023292624129116236
L1-V1,108,884736,917504,0.006021711724816798,-3.90625,-0.0030927493314268127,-0.0005383713284368369,0.002478030844103272
L1-V1,109,892928,925696,0.007971933469077217,-3.90625,-0.006236520718613078,0.00042251580429824095,0.0042057503725337906
L1-V1,110,901120,933888,0.009212506407961746,-5.859375,-0.005588204234673653,-0.0001571423704325378,0.004644251815207893
L1-V1,111,909312,942080,0.00928612708069641,-5.859375,-0.004826597265396536,0.0003548797944325105,0.004551510740898589
L1-V1,112,917504,950272,0.0070311595513631794,-12.6953125,-0.001342512515494295,0.0008231931813932049,0.002231737541623929
L1-V1,113,925696,958464,0.004567619864629648,14.16015625,0.0012526036889063603,-0.0011958891055878524,0.0014743556953632781
L1-V1,114,933888,966656,0.006364428825120241,-2.9296875,0.004491838511144368,-0.0005399761478641705,0.003218114587453249
L1-V1,115,942080,974848,0.007574744250776059,-5.37109375,0.005020148811873031,-0.0016970537774911947,0.003964244453026325
L1-V1,116,950272,983040,0.0020796814319485133,11.23046875,-0.0009770803327881707,-0.00023589149108381663,0.0008990283997452325
L1-V1,117,958464,991232,0.0062923366619570854,14.892578125,-0.00199562667383962,0.004146247220225878,0.0037301746852782384
L1-V1,118,966656,999424,0.008817433389030033,-7.080078125,-0.007081681341100425,0.0013178786777909147,0.005172039856437645
L1-V1,119,974848,1007616,0.009139520250361683,-9.033203125,-0.00629774581830421,0.003400223567723924,0.005325508953837124
L1-V1,120,983040,1015808,0.006045531231324156,14.16015625,-0.001087648872549468,0.005095651105190372,0.003086745763283801
L1-V1,121,991232,1024000,0.004296924367724595,10.986328125,-0.00040636616582776007,-0.001706102793221094,0.001424038866393813
L1-V1,122,999424,1032192,0.006273503985341652,-5.37109375,0.004279127601194633,0.0006148981091778825,0.003729319996744497
L1-V1,123,1007616,1040384,0.008450520428384367,-3.173828125,0.004389024792954864,0.002377372090272917,0.004277024996331071
L1-V1,124,1015808,1048576,0.005207860510959827,6.103515625,0.004378251161761357,0.002394996535819993,0.002603047580703313
L1-V1,125,1024000,1056768,0.008823186933295493,12.20703125,0.003570031126615164,0.007780752621269884,0.0042729032676313535
L1-V1,126,1032192,1064960,0.009887485481485672,11.962890625,0.0032559594935929457,0.0073648813644550245,0.005011840219681
L1-V1,127,1040384,1073152,0.006266355819230582,11.962890625,0.002650121190944142,0.0032759697222973405,0.0026768283363122957
L1-V1,128,1048576,1081344,0.004156436422625006,5.37109375,0.0025536635849619056,0.0031553558281905065,0.002561111685635047
L1-V1,129,1056768,1089536,0.0054595650145576385,-4.8828125,0.003039167880420283,0.0001606332567171856,0.002183198240340014
L1-V1,130,1064960,1097728,0.005587773131166154,-5.37109375,0.0012197294523858947,0.0018835634271091666,0.0022961693007158106
L1-V1,131,1073152,1105920,0.006512605149598489,-5.37109375,0.0038621516317370757,0.0014549972235633622,0.0030187990538807197
L1-V1,132,1081344,1114112,0.007808619462545836,-7.8125,0.003316510017438983,-0.002388421504522857,0.003976189647725389
L1-V1,133,1089536,1122304,0.00840799157811093,-12.451171875,0.001085411909525604,-0.0008293787698679066,0.003274717523944242
L1-V1,134,1097728,1130496,0.009747257936466858,-12.6953125,0.002338549618330853,-0.000894832473447923,0.004032998970251825
L1-V1,135,1105920,1138688,0.006754469436531766,-14.892578125,-0.0032966349561020895,-0.0013628704288147385,0.0024287752583001263
L1-V1,136,1114112,1146880,0.009230133388768361,-5.126953125,-0.006254826901890202,0.002550101653790657,0.005029995778711171
L1-V1,137,1122304,1155072,0.008591693023758324,-4.39453125,-0.005323125658186809,0.0028384825735367878,0.00485261941494427
L1-V1,138,1130496,1163264,0.009499611243274106,-8.7890625,-0.004301705851143021,0.004693613520762867,0.005324017777818431
L1-V1,139,1138688,1171456,0.009928649603937181,14.6484375,-0.0008850959176210976,0.008162719840845678,0.005685372047358888
L1-V1,140,1146880,1179648,0.012500432756167322,7.568359375,0.006719343854145503,0.011324369007428357,0.0062727718995967035
L1-V1,141,1155072,1187840,0.013270266644077064,2.9296875,0.008354066968595588,0.00957007521254812,0.006617712823296817
L1-V1,142,1163264,1196032,0.008523597203480915,2.685546875,0.003250037080819202,0.004196580249626758,0.0031763432571469846
L1-V1,143,1171456,1204224,0.009864902617755213,-13.916015625,-0.00043043014451062155,0.0045140410941034975,0.0035813564754681895
L1-V1,144,1179648,1212416,0.007811391542369656,-0.732421875,-0.005078639817109649,-0.002896755042487319,0.00401224988120328
L1-V1,145,1187840,1220608,0.005819812322666981,6.103515625,-0.0034491529015772014,-0.0025689098994554414,0.0024079086107330204
L1-V1,146,1196032,1228800,0.002749600923495018,-13.427734375,-0.00018814485137914704,-0.001062332972643912,0.0009547583812405698
L1-V1,147,1204224,1236992,0.0045183465047003,-13.671875,0.0008622202915615182,-0.0020254919645697586,0.001910917539728416
L1-V1,148,1212416,1245184,0.003868059521118805,10.986328125,0.00025939324283960564,0.001199829172729163,0.0011229979575996401
L1-V1,149,1220608,1253376,0.006239429522398651,-10.986328125,-0.0036093644284280945,-7.975259025581192e-05,0.0030148283470574073
L1-V1,150,1228800,1261568,0.007037158214778655,-11.474609375,-0.0035042734098722087,0.0009377951201393363,0.0026311995514998027
L1-V1,151,1236992,1269760,0.005858808610340132,14.892578125,-0.0016763269953733082,-0.00139245641485954,0.0017800630315474295
L1-V1,152,1245184,1277952,0.007583209338856297,14.892578125,-0.0007072391635310628,-0.0021628838969835157,0.002942433015988298
L1-V1,153,1253376,1286144,0.007284597617273866,-1.708984375,0.0033188575747301894,0.005686525627137303,0.003943968563328154
L1-V1,154,1261568,1294336,0.006733561907310201,11.71875,0.001974236892000498,0.005088231129838555,0.003412733229377666
L1-V1,155,1269760,1302528,0.008433502649873286,14.404296875,-0.0022378962595259017,0.006170205453925661,0.0029680401657645166
L1-V1,156,1277952,1310720,0.00791444980525119,14.892578125,-0.00317641898240779,0.004787045117473893,0.0031605179032348505
L1-V1,157,1286144,1318912,0.005944040530564221,6.103515625,-0.004719742771087144,-0.002629164934618444,0.002717282758768165
L1-V1,158,1294336,1327104,0.006801195273131253,6.34765625,-0.005243659543984221,-0.00253962262174981,0.002967125317312475
L1-V1,159,1302528,1335296,0.009003465554914146,12.939453125,-0.0010891341466025889,-0.002996318090085577,0.0034124771274626994
L1-V1,160,1310720,1343488,0.007953826178318028,14.892578125,0.00047922941449398256,-0.002069015778276046,0.0026657580978910658
L1-V1,161,1318912,1351680,0.007526088622102591,-14.404296875,0.0019869722717879013,0.004027653841737628,0.003039813364190665
L1-V1,162,1327104,1359872,0.01068644478323802,-14.404296875,0.005565384179832591,0.00908201894320461,0.006356231461140167
L1-V1,163,1335296,1368064,0.014251696511240886,-14.6484375,0.009186898744239187,0.009102107122040478,0.007890572555875554
L1-V1,164,1343488,1376256,0.011072446845650397,8.7890625,0.007427930353499164,0.007286742233463977,0.005957478978926657
L1-V1,165,1351680,1384448,0.004909511581526447,-4.39453125,0.0031885465577426763,-0.0011392696932974382,0.0017716543206745736
L1-V1,166,1359872,1392640,0.009239762030849499,12.20703125,0.0014325310636304801,-0.0066355354141975275,0.003485233624842451
L1-V1,167,1368064,1400832,0.007823948081895226,5.859375,-0.0027954639353635407,-0.004161917641866,0.0028087443266538894
L1-V1,168,1376256,1409024,0.008445146520746181,6.103515625,-0.004533968110036763,-0.004082058723520932,0.0032849540589948724
L1-V1,169,1384448,1417216,0.004551123355091266,-0.48828125,-0.003517485927562981,-2.440750054522505e-05,0.001573550464961145
L1-V1,170,1392640,1425408,0.0037451648865487203,-0.48828125,-0.0030182921865864972,0.0014675041363006011,0.0012385231639443302
L1-V1,171,1400832,1433600,0.004915255804669495,5.615234375,-0.003914858983504451,-0.002454787602335014,0.0024194728265601304
L1-V1,172,1409024,1441792,0.004558627158715845,-2.685546875,-0.002216888856538579,-0.0017360068111004726,0.0019331696328857694
L1-V1,173,1417216,1449984,0.005929798377127319,-9.521484375,-0.001821615556695768,0.001387220213402498,0.0029875135247428458
L1-V1,174,1425408,1458176,0.006732602089075492,-9.765625,-0.001267844515009194,0.0014495752808975709,0.0032264364619703323
L1-V1,175,1433600,1466368,0.003344722333133295,-12.20703125,-0.0006340388113148907,-4.254197244284441e-06,0.0010475066179536203
L1-V1,176,1441792,1474560,0.005487494703517751,-12.451171875,-0.0009021149275419782,0.0012040830976420495,0.0021791558812783197
L1-V1,177,1449984,1482752,0.005974760439963081,-12.451171875,-0.0003355391282523483,0.00275806056288153,0.0026441382070781
