times,minimum_fisher_eigenvalue,condition_number,cramer_rao_sd_log_scale,cramer_rao_sd_quadratic_clock,cramer_rao_sd_cubic_clock
"[0.2590909090909091, 0.5727272727272728, 0.6772727272727272, 1.2]",24.13094852987016,768.573867837082,0.05552335847103248,0.16683294742641028,0.10561088457092799
"[0.2590909090909091, 0.5727272727272728, 0.7818181818181819, 0.8863636363636364]",6.421742329650392,2595.6536107681263,0.07546217266086168,0.29680207538102865,0.2519995536020976
"[0.2590909090909091, 0.5727272727272728, 0.7818181818181819, 0.9909090909090909]",11.908956632229392,1468.8911407632313,0.06383331907411206,0.22545209652179504,0.17384998325840315
"[0.2590909090909091, 0.5727272727272728, 0.7818181818181819, 1.0954545454545455]",18.60620791681611,989.4621221382256,0.057353121405901625,0.18539589587308966,0.13018705922364002
"[0.2590909090909091, 0.5727272727272728, 0.7818181818181819, 1.2]",25.639761676112144,758.4071057075759,0.05342573736404066,0.16125876293455743,0.10396662514072066
"[0.2590909090909091, 0.5727272727272728, 0.8863636363636364, 0.9909090909090909]",9.602165659412492,1911.6751413382528,0.06867035225824879,0.2514125815139883,0.19314419529546228
"[0.2590909090909091, 0.5727272727272728, 0.8863636363636364, 1.0954545454545455]",15.769058686440214,1225.7752426158165,0.05975165099157546,0.20087691067322527,0.1426596093930274
"[0.2590909090909091, 0.5727272727272728, 0.8863636363636364, 1.2]",23.671449570909296,862.5982910660039,0.053834903920091555,0.1673104766666628,0.10971274158251733
"[0.2590909090909091, 0.5727272727272728, 0.9909090909090909, 1.0954545454545455]",12.78713616801142,1589.8315512782658,0.0644923290554943,0.22372100546948112,0.15748139492911878
"[0.2590909090909091, 0.5727272727272728, 0.9909090909090909, 1.2]",19.498245448598432,1101.6236356600982,0.05698034683503449,0.18427829735597595,0.1214660287752704
"[0.2590909090909091, 0.5727272727272728, 1.0954545454545455, 1.2]",15.873505424167915,1426.4294571550702,0.06164457907061117,0.2049849514081848,0.13347632802834852
"[0.2590909090909091, 0.6772727272727272, 0.7818181818181819, 0.8863636363636364]",5.353169462832417,3257.519528210022,0.07720130858666642,0.3214299069883633,0.28161115092335853
"[0.2590909090909091, 0.6772727272727272, 0.7818181818181819, 0.9909090909090909]",12.301551600519113,1487.0495054184487,0.06169292272494108,0.22046391875129762,0.17375532388651133
"[0.2590909090909091, 0.6772727272727272, 0.7818181818181819, 1.0954545454545455]",20.548840802584785,936.2468383097157,0.055175844169078954,0.17589611066805794,0.1250960307003088
"[0.2590909090909091, 0.6772727272727272, 0.7818181818181819, 1.2]",28.895216781913394,702.5043512643086,0.051651917040045264,0.15166181115493757,0.09835540162991814
"[0.2590909090909091, 0.6772727272727272, 0.8863636363636364, 0.9909090909090909]",10.11030580735916,1896.817451813881,0.06544572602196753,0.24347049736232781,0.19130351964805617
"[0.2590909090909091, 0.6772727272727272, 0.8863636363636364, 1.0954545454545455]",17.80153843854417,1133.28502595644,0.05674730093537809,0.18846437603243665,0.13568786821723314
"[0.2590909090909091, 0.6772727272727272, 0.8863636363636364, 1.2]",27.063644547752176,786.4510320842488,0.051739325193328606,0.15623281718920787,0.1030903345364294
"[0.2590909090909091, 0.6772727272727272, 0.9909090909090909, 1.0954545454545455]",15.293579592788987,1385.5533549511563,0.05961294930916398,0.2039565907054999,0.14545364726772467
"[0.2590909090909091, 0.6772727272727272, 0.9909090909090909, 1.2]",23.336455066555434,957.9943987438594,0.053606360927281375,0.16817850365678164,0.11158235044735826
"[0.2590909090909091, 0.6772727272727272, 1.0954545454545455, 1.2]",20.470008003684175,1149.4161458104045,0.05611084191774463,0.18024687110028226,0.11802957869809158
"[0.2590909090909091, 0.7818181818181819, 0.8863636363636364, 0.9909090909090909]",7.200670048802035,2785.1420367895066,0.07058304149364425,0.2857827939943725,0.23152613417354437
"[0.2590909090909091, 0.7818181818181819, 0.8863636363636364, 1.0954545454545455]",16.46924266156114,1280.2571451132437,0.05645227102719122,0.19473194492970933,0.1438762022762897
"[0.2590909090909091, 0.7818181818181819, 0.8863636363636364, 1.2]",27.710491141582494,802.0754890374403,0.05054984405754563,0.15384354326142885,0.10350635286584983
"[0.2590909090909091, 0.7818181818181819, 0.9909090909090909, 1.0954545454545455]",13.904867953998464,1591.0855458176375,0.059379844142959964,0.21254342782888233,0.15575991103893674
"[0.2590909090909091, 0.7818181818181819, 0.9909090909090909, 1.2]",23.85357151707127,977.4578350627027,0.052124769612824015,0.16570434000001422,0.11225395953197428
"[0.2590909090909091, 0.7818181818181819, 1.0954545454545455, 1.2]",21.35710005339498,1147.4311296474136,0.0539960930642585,0.17581871754924788,0.11750635039153925
"[0.2590909090909091, 0.8863636363636364, 0.9909090909090909, 1.0954545454545455]",8.863248891339778,2610.3544278194154,0.06651965292777072,0.264430958476546,0.199030665404407
"[0.2590909090909091, 0.8863636363636364, 0.9909090909090909, 1.2]",20.236744714293042,1203.8610303136095,0.05306652681239045,0.17903835784363578,0.12443549035232197
"[0.2590909090909091, 0.8863636363636364, 1.0954545454545455, 1.2]",17.463041620130557,1464.5814828822467,0.05546257953504723,0.1934649590564722,0.13291789655360836
"[0.2590909090909091, 0.9909090909090909, 1.0954545454545455, 1.2]",10.261358679080361,2606.301626420658,0.06397666258727037,0.251363301367376,0.176498578682408
"[0.3636363636363636, 0.46818181818181814, 0.5727272727272728, 0.6772727272727272]",0.5181483408296851,26912.698627964313,0.24662989398574386,0.9970496253458362,0.938118017199128
"[0.3636363636363636, 0.46818181818181814, 0.5727272727272728, 0.7818181818181819]",1.4126514716568839,10295.746339567702,0.17054750234714725,0.631501082444669,0.5316395856355338
"[0.3636363636363636, 0.46818181818181814, 0.5727272727272728, 0.8863636363636364]",2.528839736226739,6003.542777993083,0.1406246050882866,0.4881048190972603,0.372785210149166
"[0.3636363636363636, 0.46818181818181814, 0.5727272727272728, 0.9909090909090909]",3.7387779561997028,4248.643949714466,0.12458124425133629,0.4117752779137408,0.2888031494363239
"[0.3636363636363636, 0.46818181818181814, 0.5727272727272728, 1.0954545454545455]",4.979136250910386,3350.2548252146466,0.11447031033481146,0.363995644377594,0.23657948190863204
"[0.3636363636363636, 0.46818181818181814, 0.5727272727272728, 1.2]",6.213994240248634,2832.702582505787,0.1074665871500665,0.331078411175811,0.20079727854879517
"[0.3636363636363636, 0.46818181818181814, 0.6772727272727272, 0.7818181818181819]",1.043036103408222,14579.778438829224,0.19179450177514967,0.7303188043431856,0.6253526327228562
"[0.3636363636363636, 0.46818181818181814, 0.6772727272727272, 0.8863636363636364]",2.784986889232875,5704.573626665732,0.13104379799006305,0.46207747119640025,0.360514543678033
"[0.3636363636363636, 0.46818181818181814, 0.6772727272727272, 0.9909090909090909]",5.12310413883376,3246.5102085610483,0.10592427886541625,0.35012721884742276,0.24992370567954628
"[0.3636363636363636, 0.46818181818181814, 0.6772727272727272, 1.0954545454545455]",7.738057213315814,2257.574124733598,0.09269044442171678,0.29102882569855226,0.19161708331048513
"[0.3636363636363636, 0.46818181818181814, 0.6772727272727272, 1.2]",10.45254332937354,1762.879737880748,0.08452110634667212,0.25462652695883536,0.1558253347891076
"[0.3636363636363636, 0.46818181818181814, 0.7818181818181819, 0.8863636363636364]",1.6443627552887625,10108.776909111637,0.1650299672843782,0.5999608580032756,0.4716130585544209
"[0.3636363636363636, 0.46818181818181814, 0.7818181818181819, 0.9909090909090909]",4.331906214265973,4021.0471089878315,0.11150849173213753,0.3789417694847206,0.2754709450914679
"[0.3636363636363636, 0.46818181818181814, 0.7818181818181819, 1.0954545454545455]",8.127006695587836,2252.5760022088557,0.08862513343736972,0.2827301223266978,0.18987857277212103
"[0.3636363636363636, 0.46818181818181814, 0.7818181818181819, 1.2]",12.508270825826195,1543.9646870610834,0.07668740061539593,0.23193103322155534,0.14453664759596982
"[0.3636363636363636, 0.46818181818181814, 0.8863636363636364, 0.9909090909090909]",2.266024318418425,8058.529183735191,0.14966030089527538,0.524213596646228,0.3809114567038141
"[0.3636363636363636, 0.46818181818181814, 0.8863636363636364, 1.0954545454545455]",5.875694771078903,3268.960818466528,0.10051389499522324,0.33170648919154344,0.22548479324509735
"[0.3636363636363636, 0.46818181818181814, 0.8863636363636364, 1.2]",11.145758778124769,1818.6659172622772,0.07887199777935414,0.24497326288533708,0.15528443223599017
"[0.3636363636363636, 0.46818181818181814, 0.9909090909090909, 1.0954545454545455]",2.8702641700239706,7033.343314100097,0.14002004583443614,0.47565974868665417,0.3213613991611865
"[0.3636363636363636, 0.46818181818181814, 0.9909090909090909, 1.2]",7.307482531958792,2916.77786220351,0.09386223425709093,0.3024137141245309,0.19285566076916638
"[0.3636363636363636, 0.46818181818181814, 1.0954545454545455, 1.2]",3.434691540415218,6539.022972904066,0.13364655058574743,0.4425090239306372,0.27937068083252714
"[0.3636363636363636, 0.5727272727272728, 0.6772727272727272, 0.7818181818181819]",1.5073318517544907,10549.791309463286,0.16056594039818517,0.6058624769340801,0.523049140001607
"[0.3636363636363636, 0.5727272727272728, 0.6772727272727272, 0.8863636363636364]",3.6844204792413118,4507.35561706862,0.11761638647048818,0.40218659702523135,0.31255507680893974
"[0.3636363636363636, 0.5727272727272728, 0.6772727272727272, 0.9909090909090909]",6.312774262292237,2752.4241026547174,0.09960482681031267,0.3160696583557344,0.22317910564594773
"[0.3636363636363636, 0.5727272727272728, 0.6772727272727272, 1.0954545454545455]",9.06779632236434,2010.704790032136,0.08976413862210635,0.26929914156951595,0.1748040516574933
"[0.3636363636363636, 0.5727272727272728, 0.6772727272727272, 1.2]",11.812832405844418,1625.8160392656678,0.08347945718194663,0.2397214865270389,0.144416006623606
"[0.3636363636363636, 0.5727272727272728, 0.7818181818181819, 0.8863636363636364]",2.799441556174081,6201.048478589443,0.13081009612748465,0.4603096160812865,0.3605056970645274
"[0.3636363636363636, 0.5727272727272728, 0.7818181818181819, 0.9909090909090909]",5.794248182695682,3136.753238162793,0.10102785605509669,0.3284177743996074,0.2361178323648338
"[0.3636363636363636, 0.5727272727272728, 0.7818181818181819, 1.0954545454545455]",9.640650398495016,1979.0506697113306,0.08570656648004797,0.2601550475317892,0.17202658309994517
"[0.3636363636363636, 0.5727272727272728, 0.7818181818181819, 1.2]",13.839861973096244,1452.104718038483,0.0768714644702055,0.22078837238603183,0.13517164304223783
"[0.3636363636363636, 0.5727272727272728, 0.8863636363636364, 0.9909090909090909]",4.224086775398033,4505.0845262239945,0.11531653781250294,0.3848094341364366,0.27659153611625364
"[0.3636363636363636, 0.5727272727272728, 0.8863636363636364, 1.0954545454545455]",7.986333421788671,2502.871816639535,0.09123989419226128,0.2851575149037497,0.19093033993613745
"[0.3636363636363636, 0.5727272727272728, 0.8863636363636364, 1.2]",13.078969381567639,1610.2244690918424,0.07716441703528937,0.22650264833760306,0.14102443478435522
"[0.3636363636363636, 0.5727272727272728, 0.9909090909090909, 1.0954545454545455]",5.685488832672167,3689.3970776027477,0.10582929867030949,0.3386686585974201,0.22540879314259166
"[0.3636363636363636, 0.5727272727272728, 0.9909090909090909, 1.2]",10.13149562585704,2182.0552903827015,0.08496433069373079,0.2572296345860776,0.16120812828206108
"[0.3636363636363636, 0.5727272727272728, 1.0954545454545455, 1.2]",7.127550879723665,3262.5379466759905,0.09945098044299518,0.30758636011968093,0.1908705159327341
"[0.3636363636363636, 0.6772727272727272, 0.7818181818181819, 0.8863636363636364]",2.8331342360207445,6397.707230661464,0.12622389516451268,0.4545675884274944,0.36387601347913395
"[0.3636363636363636, 0.6772727272727272, 0.7818181818181819, 0.9909090909090909]",6.72288788101579,2821.8688967648905,0.09384358762158711,0.30393959147414884,0.2212767321671773
"[0.3636363636363636, 0.6772727272727272, 0.7818181818181819, 1.0954545454545455]",11.449677203867546,1738.352808584072,0.08012473050123048,0.23839336953716847,0.1583917778006897
"[0.3636363636363636, 0.6772727272727272, 0.7818181818181819, 1.2]",16.37250468064623,1279.358220320468,0.07270746163417997,0.20281411722682696,0.12409842699104505
"[0.3636363636363636, 0.6772727272727272, 0.8863636363636364, 0.9909090909090909]",5.330593964881606,3723.179427908628,0.10260620661436676,0.3414835766932519,0.24855096349640193
"[0.3636363636363636, 0.6772727272727272, 0.8863636363636364, 1.0954545454545455]",9.964942073482796,2090.2648955163418,0.08323061729835786,0.2549357272893199,0.17156098120023863
"[0.3636363636363636, 0.6772727272727272, 0.8863636363636364, 1.2]",15.77303899480122,1389.8046158799507,0.07242685601085729,0.20610694995086548,0.12822009777618004
"[0.3636363636363636, 0.6772727272727272, 0.9909090909090909, 1.0954545454545455]",8.090241821056201,2698.646617885867,0.09058215635817685,0.2835454209999235,0.18957238703757495
"[0.3636363636363636, 0.6772727272727272, 0.9909090909090909, 1.2]",13.274724403305783,1731.149698914431,0.07665019693241859,0.2245642108203594,0.1406459409392562
"[0.3636363636363636, 0.6772727272727272, 1.0954545454545455, 1.2]",10.908427467873029,2212.7178815380107,0.08328984399559235,0.2484564205003069,0.15398683215154357
"[0.3636363636363636, 0.7818181818181819, 0.8863636363636364, 0.9909090909090909]",4.262973899431864,4859.8771701455025,0.10896085518517956,0.37953717912196805,0.28305278344216844
"[0.3636363636363636, 0.7818181818181819, 0.8863636363636364, 1.0954545454545455]",10.011246905954382,2170.8716250821612,0.08118373871778914,0.2533497772920157,0.17385606195689626
"[0.3636363636363636, 0.7818181818181819, 0.8863636363636364, 1.2]",17.141032541390604,1333.4331055004425,0.06936925396452646,0.1972371973039395,0.12439918621853661
"[0.3636363636363636, 0.7818181818181819, 0.9909090909090909, 1.0954545454545455]",8.21931907292477,2769.0598866560763,0.08760266682873646,0.28021093591000534,0.19112654068343776
"[0.3636363636363636, 0.7818181818181819, 0.9909090909090909, 1.2]",14.674090990576188,1631.0346403823776,0.07260792553784402,0.21306577745040065,0.1353724669343419
"[0.3636363636363636, 0.7818181818181819, 1.0954545454545455, 1.2]",12.672106297275981,1981.42735037351,0.07702557214303091,0.22998844355113524,0.1445149758412742
"[0.3636363636363636, 0.8863636363636364, 0.9909090909090909, 1.0954545454545455]",5.634811585074993,4217.155408552786,0.09915627934240841,0.3370003478159831,0.23496913200871772
"[0.3636363636363636, 0.8863636363636364, 0.9909090909090909, 1.2]",13.16969852073919,1896.1237720824213,0.07368822987834074,0.2242162101486895,0.1454523327822801
"[0.3636363636363636, 0.8863636363636364, 1.0954545454545455, 1.2]",11.116423999665072,2354.240324657974,0.07871924329029348,0.2447962458677129,0.15723081006218695
"[0.3636363636363636, 0.9909090909090909, 1.0954545454545455, 1.2]",6.85286970080869,3987.817774365799,0.09325152105133563,0.3111064414388932,0.2034328257621987
"[0.46818181818181814, 0.5727272727272728, 0.6772727272727272, 0.7818181818181819]",0.42683971813410804,38902.645013626,0.3491815362890906,1.172473271821965,0.9222490477124805
"[0.46818181818181814, 0.5727272727272728, 0.6772727272727272, 0.8863636363636364]",1.1673701674862986,14836.738960252926,0.23374693025198803,0.7287429694622958,0.522744315018393
"[0.46818181818181814, 0.5727272727272728, 0.6772727272727272, 0.9909090909090909]",2.1035813177440215,8602.242115468633,0.18833665102696534,0.5543678915305763,0.36605328871580295
"[0.46818181818181814, 0.5727272727272728, 0.6772727272727272, 1.0954545454545455]",3.129782978126474,6056.669267766268,0.1641129617279298,0.46181444365723934,0.28327763735171874
"[0.46818181818181814, 0.5727272727272728, 0.6772727272727272, 1.2]",4.192311242259262,4753.32754391978,0.14891972797465705,0.4040614831830179,0.23188101625669244
"[0.46818181818181814, 0.5727272727272728, 0.7818181818181819, 0.8863636363636364]",0.8502561307950625,21262.1176181372,0.26734424221642905,0.8510869456693079,0.6184472883022172
"[0.46818181818181814, 0.5727272727272728, 0.7818181818181819, 0.9909090909090909]",2.251878990615341,8392.266944352543,0.17858108023643932,0.5336705183385435,0.3589016217893906
"[0.46818181818181814, 0.5727272727272728, 0.7818181818181819, 1.0954545454545455]",4.159166541458529,4761.417313752375,0.14125607583321517,0.39933406639301,0.24899675123493745
"[0.46818181818181814, 0.5727272727272728, 0.7818181818181819, 1.2]",6.322078042911967,3292.862383628477,0.12153039954753365,0.32819956356498975,0.19082004865572866
"[0.46818181818181814, 0.5727272727272728, 0.8863636363636364, 0.9909090909090909]",1.3324851897753252,14825.44218994638,0.2273480766613513,0.6933617788970796,0.4683527717219333
"[0.46818181818181814, 0.5727272727272728, 0.8863636363636364, 1.0954545454545455]",3.4523900247278974,5999.350261793061,0.1513373553152647,0.4372604915525646,0.27663731260271457
"[0.46818181818181814, 0.5727272727272728, 0.8863636363636364, 1.2]",6.485489101547319,3357.9560616490826,0.11788387398522795,0.32324052292509425,0.1911710079665545
"[0.46818181818181814, 0.5727272727272728, 0.9909090909090909, 1.0954545454545455]",1.8318512416438657,11843.863559445921,0.20419137958175976,0.6010076331822098,0.3793268370015158
"[0.46818181818181814, 0.5727272727272728, 0.9909090909090909, 1.2]",4.6422258394360485,4915.802727835525,0.13590926518001478,0.3818032033685873,0.227787206696721
"[0.46818181818181814, 0.5727272727272728, 1.0954545454545455, 1.2]",2.320961295258455,10322.858116706648,0.18945348154968983,0.541172363785881,0.32056850784878577
"[0.46818181818181814, 0.6772727272727272, 0.7818181818181819, 0.8863636363636364]",1.2143051384838466,15521.264576527068,0.22358773796824627,0.710511616288171,0.520894912962599
"[0.46818181818181814, 0.6772727272727272, 0.7818181818181819, 0.9909090909090909]",2.9978279091095077,6570.064411685528,0.1576908159551333,0.4624070065826758,0.31075391449837153
"[0.46818181818181814, 0.6772727272727272, 0.7818181818181819, 1.0954545454545455]",5.1979172780219836,3968.5139565115987,0.13001645368713885,0.3572783587757745,0.22126407276306106
"[0.46818181818181814, 0.6772727272727272, 0.7818181818181819, 1.2]",7.544593486371615,2871.7804471595323,0.11501037417109213,0.3003850491592464,0.17288327029582928
"[0.46818181818181814, 0.6772727272727272, 0.8863636363636364, 0.9909090909090909]",2.2709383593878223,9058.857500526992,0.17750280431450277,0.5309599422350578,0.35844781614893295
"[0.46818181818181814, 0.6772727272727272, 0.8863636363636364, 1.0954545454545455]",4.696131016041672,4589.370571114674,0.13374066005852905,0.3750280710109913,0.2356572339900806
"[0.46818181818181814, 0.6772727272727272, 0.8863636363636364, 1.2]",7.860764460800989,2879.91876292123,0.11101010289140169,0.2936298577391665,0.1717628106863399
"[0.46818181818181814, 0.6772727272727272, 0.9909090909090909, 1.0954545454545455]",3.4490083685546598,6538.686894497753,0.15363879150813378,0.4381026307238841,0.2746623591535592
"[0.46818181818181814, 0.6772727272727272, 0.9909090909090909, 1.2]",6.462464234534819,3666.119729113403,0.11966637935352782,0.32362214376194837,0.19105481030940738
"[0.46818181818181814, 0.6772727272727272, 1.0954545454545455, 1.2]",4.6706897880085565,5318.528253642915,0.13906989944734421,0.3814585981665319,0.22361883810307404
"[0.46818181818181814, 0.7818181818181819, 0.8863636363636364, 0.9909090909090909]",2.2353921115114295,9592.289536247754,0.1744413489527752,0.5331025208429029,0.3667339349542017
"[0.46818181818181814, 0.7818181818181819, 0.8863636363636364, 1.0954545454545455]",5.374774420300088,4177.761663599684,0.12437528332520226,0.3497624926234409,0.2225430272996662
"[0.46818181818181814, 0.7818181818181819, 0.8863636363636364, 1.2]",9.295688197168573,2535.689282252533,0.10299276229512298,0.2696199743701835,0.1587553327065164
"[0.46818181818181814, 0.7818181818181819, 0.9909090909090909, 1.0954545454545455]",4.26049435561536,5510.372235203884,0.13741395102590181,0.3933140746624024,0.24965968517184717
"[0.46818181818181814, 0.7818181818181819, 0.9909090909090909, 1.2]",8.010481243101456,3076.3347990193015,0.10837579534965221,0.2902610461252674,0.17251720305092688
"[0.46818181818181814, 0.7818181818181819, 1.0954545454545455, 1.2]",6.541799303604012,3945.395423370975,0.11861179202647995,0.321880607965084,0.18986148910726316
"[0.46818181818181814, 0.8863636363636364, 0.9909090909090909, 1.0954545454545455]",3.312396225871708,7389.292288155287,0.1499545794173564,0.44478405515313607,0.28789075526443714
"[0.46818181818181814, 0.8863636363636364, 0.9909090909090909, 1.2]",7.88826360706837,3254.9610245415006,0.10691895865905035,0.2919079532117952,0.17648149107086272
"[0.46818181818181814, 0.8863636363636364, 1.0954545454545455, 1.2]",6.480853782778363,4145.64038797836,0.11644925995906745,0.32275417773675075,0.19373082961199758
"[0.46818181818181814, 0.9909090909090909, 1.0954545454545455, 1.2]",4.3326977377454226,6466.663894864707,0.13611150612288572,0.39422438378362035,0.24060360810542816
"[0.5727272727272728, 0.6772727272727272, 0.7818181818181819, 0.8863636363636364]",0.3406178002624172,57549.971551847295,0.4748932645378348,1.365213475718035,0.9222282079849039
"[0.5727272727272728, 0.6772727272727272, 0.7818181818181819, 0.9909090909090909]",0.9355314793115146,21875.08047098787,0.3106135817596969,0.8373287664388966,0.5229723739445871
"[0.5727272727272728, 0.6772727272727272, 0.7818181818181819, 1.0954545454545455]",1.6969347468306202,12616.071739626585,0.24591381989142216,0.6294909696810262,0.3659340167762938
"[0.5727272727272728, 0.6772727272727272, 0.7818181818181819, 1.2]",2.5403655801029394,8839.527475122597,0.21150184532626898,0.519354217591418,0.283001019730359
"[0.5727272727272728, 0.6772727272727272, 0.8863636363636364, 0.9909090909090909]",0.6752174936100543,31619.5343993186,0.3591634357266289,0.9840934722890151,0.6209653261672164
"[0.5727272727272728, 0.6772727272727272, 0.8863636363636364, 1.0954545454545455]",1.7805708470974044,12546.052719236166,0.23623743005819678,0.6131864576716674,0.3621707744786853
"[0.5727272727272728, 0.6772727272727272, 0.8863636363636364, 1.2]",3.3027501521049167,7094.44546421061,0.18392475969774408,0.454601333739689,0.25146674973181304
"[0.5727272727272728, 0.6772727272727272, 0.9909090909090909, 1.0954545454545455]",1.0561282783473505,22103.339528737928,0.3024534086110223,0.7963804644586653,0.47158772348010974
"[0.5727272727272728, 0.6772727272727272, 0.9909090909090909, 1.2]",2.706720324364116,9046.91833801284,0.1994471976059208,0.5017178326154297,0.28085672233493747
"[0.5727272727272728, 0.6772727272727272, 1.0954545454545455, 1.2]",1.4523978038403975,17651.668385802517,0.26939397761114847,0.6858399504533081,0.38265110367819005
"[0.5727272727272728, 0.7818181818181819, 0.8863636363636364, 0.9909090909090909]",0.9550982067782728,23270.94833058626,0.30101605579189056,0.82605093637484,0.5258174391249718
"[0.5727272727272728, 0.7818181818181819, 0.8863636363636364, 1.0954545454545455]",2.377789865302233,9775.892104182258,0.20676772912444089,0.530218162855623,0.3134732234784398
"[0.5727272727272728, 0.7818181818181819, 0.8863636363636364, 1.2]",4.164213692519105,5851.2330612396445,0.16706701123538648,0.40455672569893586,0.22281868076576902
"[0.5727272727272728, 0.7818181818181819, 0.9909090909090909, 1.0954545454545455]",1.798602876529266,13494.48874680919,0.23442141670358216,0.6097935923256765,0.3614715815408403
"[0.5727272727272728, 0.7818181818181819, 0.9909090909090909, 1.2]",3.721503747230926,6835.759657592316,0.17361219595406885,0.4275946943171044,0.23834648434921554
"[0.5727272727272728, 0.7818181818181819, 1.0954545454545455, 1.2]",2.7493610873819434,9677.27980037,0.200019764611717,0.4981173578290954,0.276742676653253
"[0.5727272727272728, 0.8863636363636364, 0.9909090909090909, 1.0954545454545455]",1.7346381448941204,14569.357017223454,0.2337587207542438,0.619731065157232,0.37341593393411926
"[0.5727272727272728, 0.8863636363636364, 0.9909090909090909, 1.2]",4.21315285444366,6283.398594280273,0.16202844817154377,0.40133516349837767,0.22637130451950666
"[0.5727272727272728, 0.8863636363636364, 1.0954545454545455, 1.2]",3.3414224993693633,8278.895241281272,0.18006272047503102,0.451265521475338,0.25366668199613734
"[0.5727272727272728, 0.9909090909090909, 1.0954545454545455, 1.2]",2.5458283756016984,11317.619471302778,0.20034145132861256,0.5165501208064688,0.295073398898009
"[0.6772727272727272, 0.7818181818181819, 0.8863636363636364, 0.9909090909090909]",0.2670697124359476,86370.81257267183,0.6264762578180615,1.576297904808643,0.9332651330409556
"[0.6772727272727272, 0.7818181818181819, 0.8863636363636364, 1.0954545454545455]",0.7370142970706488,32702.979754861648,0.4026907732258924,0.9573014222298418,0.529506179333766
"[0.6772727272727272, 0.7818181818181819, 0.8863636363636364, 1.2]",1.3452839997196706,18760.408751628667,0.31444228130887714,0.7131855957746176,0.37034817797974245
"[0.6772727272727272, 0.7818181818181819, 0.9909090909090909, 1.0954545454545455]",0.5285634584904869,47562.901775877064,0.4691024181094896,1.1298918296075524,0.63022512000609
"[0.6772727272727272, 0.7818181818181819, 0.9909090909090909, 1.2]",1.3911745663254969,18919.20429624906,0.30505374584716083,0.7006812458570689,0.3689720583167716
"[0.6772727272727272, 0.7818181818181819, 1.0954545454545455, 1.2]",0.8270089185091072,33245.740794494435,0.3917656790050887,0.9093588137117296,0.47956380684740485
"[0.6772727272727272, 0.8863636363636364, 0.9909090909090909, 1.0954545454545455]",0.7418897971998396,35245.940800779426,0.3942999495812456,0.952719682053398,0.5358451391353665
"[0.6772727272727272, 0.8863636363636364, 0.9909090909090909, 1.2]",1.8606829385225052,14703.599346948818,0.2656618240049468,0.605338633385252,0.3193648045357077
"[0.6772727272727272, 0.8863636363636364, 1.0954545454545455, 1.2]",1.4064187789854072,20303.51312166015,0.3025396861706629,0.6967301072288681,0.3681219195528504
"[0.6772727272727272, 0.9909090909090909, 1.0954545454545455, 1.2]",1.335766962312027,22240.70727347063,0.30510534700202235,0.714497546724449,0.3829615500560317
"[0.7818181818181819, 0.8863636363636364, 0.9909090909090909, 1.0954545454545455]",0.2074726173285122,130635.9077137351,0.8069235784181364,1.8069353115795783,0.952673927604558
"[0.7818181818181819, 0.8863636363636364, 0.9909090909090909, 1.2]",0.575324122404223,49244.45843863225,0.5116947819187544,1.0890472226113952,0.5407889294682947
"[0.7818181818181819, 0.8863636363636364, 1.0954545454545455, 1.2]",0.410731954927128,71921.82873716511,0.5992003860638371,1.2891885863372898,0.6446846792127797
"[0.7818181818181819, 0.9909090909090909, 1.0954545454545455, 1.2]",0.5729561432373337,53585.52074124997,0.5050986778564196,1.0909894849174326,0.5498453248560139
"[0.8863636363636364, 0.9909090909090909, 1.0954545454545455, 1.2]",0.16052195168521596,198059.27925663878,1.019395874122248,2.05825447481726,0.9787813085406647
