experiment,time,control,completion_coordinate,estimated_derivative
binary,8.32,0.18,0.5099739080948119,-0.11260992045627194
binary,8.36,0.18,0.505469511276561,-0.11343055748962994
binary,8.4,0.18,0.5009322889769758,-0.09479825793091701
binary,8.44,0.18,0.49714035865973916,-0.11386395129763388
binary,8.48,0.18,0.4925858006078338,-0.0962585305460617
binary,8.52,0.18,0.48873545938599133,-0.09966290455138
binary,8.56,0.18,0.48474894320393613,-0.0893186775823035
binary,8.6,0.18,0.481176196100644,-0.1133403142359296
binary,8.64,0.18,0.4766425835312068,-0.08501659112492704
binary,8.68,0.18,0.4732419198862097,-0.08753195958649956
binary,8.72,0.18,0.46974064150274975,-0.09274205060089413
binary,8.76,0.18,0.466030959478714,-0.09533980093315436
multisine,0.0,0.33504765080777854,0.3298741691551779,0.052588140260236005
multisine,0.04,0.346342252249822,0.33197769476558736,0.07484767058178049
multisine,0.08,0.35727062183891534,0.3349716015888586,0.06388341961606342
multisine,0.12,0.3677686430453787,0.3375269383735011,0.08024681908057607
multisine,0.16,0.3777758212604061,0.34073681113672416,0.07428418726318775
multisine,0.2,0.38723577513162155,0.34370817862725167,0.08308554895293391
multisine,0.24,0.3960966928691033,0.347031600585369,0.08693605005300059
multisine,0.28,0.4043117496498927,0.35050904258748905,0.08126060304938787
multisine,0.32,0.4118394825808277,0.35375946670946457,0.096886339774796
multisine,0.36,0.4186441200415531,0.3576349203004564,0.09333483476168525
multisine,0.4,0.42469586261866094,0.3613683136909238,0.08583488390394578
multisine,0.44,0.429971113254802,0.36480170904708165,0.10209614583701065
multisine,0.48,0.43445265466974703,0.36888555488056207,0.10239703410013096
multisine,0.52,0.43812977256007474,0.3729814362445673,0.09051671286883084
multisine,0.56,0.44099832354658464,0.37660210475932054,0.09650122466019068
multisine,0.6,0.4430607473097339,0.38046215374572817,0.09880148684009021
multisine,0.64,0.4443260228293548,0.3844142132193318,0.08687453120812261
multisine,0.68,0.44480956912156483,0.3878891944676567,0.1009269620122849
multisine,0.72,0.44453309133906704,0.3919262729481481,0.09023693945073019
multisine,0.76,0.44352437356692165,0.3955357505261773,0.08697446593212282
multisine,0.8,0.44181702010036455,0.3990147291634622,0.08569623857582753
multisine,0.84,0.43945014743049227,0.4024425787064953,0.09301780340333354
multisine,0.88,0.43646802958386505,0.40616329084262864,0.08427464474004276
multisine,0.92,0.4329196998597263,0.40953427663223035,0.07352489165686066
multisine,0.96,0.4288585123801938,0.4124752722985048,0.06502755352232881
multisine,1.0,0.42434166721129,0.41507637443939793,0.0694968073343738
multisine,1.04,0.41942970312310424,0.4178562467327729,0.07122045767369578
multisine,1.08,0.414185962333094,0.4207050650397207,0.061353675207956315
multisine,1.12,0.4086760318151601,0.42315921204803897,0.051934102459127995
multisine,1.16,0.40296716595665183,0.4252365761464041,0.05534786528456903
multisine,1.2,0.3971276955041689,0.42745049075778685,0.04276374403385519
multisine,1.24,0.391226427855565,0.42916104051914106,0.048506680227063115
multisine,1.28,0.38533204382893815,0.4311013077282236,0.04807523486856091
multisine,1.32,0.3795124960689899,0.433024317122966,0.02824472976207526
multisine,1.36,0.3738344142366849,0.43415410631344903,0.028298772180039566
multisine,1.4000000000000001,0.36836252206978976,0.4352860572006506,0.03241206285303916
multisine,1.44,0.36315907130008784,0.4365825397147722,0.028669650942013403
multisine,1.48,0.3582832972687464,0.4377293257524527,0.020116034391126636
multisine,1.52,0.3537909008956705,0.4385339671280978,0.013993932146109944
multisine,1.56,0.34973356143330786,0.4390937244139422,0.025784503895204258
multisine,1.6,0.34615848417218703,0.44012510456975035,0.01562610101803752
multisine,1.6400000000000001,0.3431079869667289,0.44075014861047185,0.007826188616198715
multisine,1.68,0.34061912911811576,0.4410631961551198,0.015847262727537725
multisine,1.72,0.338723385789062,0.4416970866642213,0.014250563442329278
multisine,1.76,0.3374463707362976,0.4422671092019145,0.00690296838793264
multisine,1.8,0.3368076097337687,0.4425432279374318,0.007894656209332662
multisine,1.84,0.33682036662650017,0.4428590141858051,0.0010263487393316617
multisine,1.8800000000000001,0.33749152350544537,0.44290006813537836,0.012598086909570982
multisine,1.92,0.3388215160313167,0.4434039916117612,0.006111880673381753
multisine,1.96,0.3408043244642739,0.44364846683869646,0.017733873270804612
multisine,2.0,0.34342752048048075,0.44435782176952865,0.007764950036479035
multisine,2.04,0.3466723693799793,0.4446684197709878,0.015457293741633071
multisine,2.08,0.3505139868171375,0.44528671152065313,0.010811119377264478
multisine,2.12,0.35492154871914655,0.4457191562957437,0.012417630511049604
multisine,2.16,0.35985855260364163,0.4462158615161857,0.02444600580204931
multisine,2.2,0.3652831280673874,0.44719370174826767,0.021677910109792198
multisine,2.24,0.371148393797833,0.44806081815265936,0.02476722322038577
multisine,2.2800000000000002,0.37740285806181145,0.4490515070814748,0.03113508894115047
multisine,2.32,0.3839908592540993,0.4502969106391208,0.03147361776291019
multisine,2.36,0.39085304274616156,0.4515558553496372,0.036429228195146435
multisine,2.4,0.39792686996508336,0.45301302447744307,0.02886592252951542
multisine,2.44,0.40514715535710033,0.4541676613786237,0.043158098664726474
multisine,2.48,0.4124466266516178,0.45589398532521275,0.031917222803609646
multisine,2.52,0.4197565036422104,0.45717067423735713,0.053129839043901395
multisine,2.56,0.4270070905424994,0.4592958677991132,0.05070791547115289
multisine,2.6,0.43412837685838584,0.4613241844179593,0.05453497182196648
multisine,2.64,0.4410506416448586,0.46350558329083796,0.051321491608331826
multisine,2.68,0.44770505598611976,0.46555844295517124,0.06103338818889692
multisine,2.72,0.45402427855234273,0.4679997784827271,0.05990717985845245
multisine,2.7600000000000002,0.45994303914485335,0.4703960656770652,0.0667757460308574
multisine,2.8000000000000003,0.4653987052434304,0.4730670955182995,0.058537753572063256
multisine,2.84,0.470331826713864,0.47540860566118204,0.06798191007646726
multisine,2.88,0.4746866540196776,0.47812788206424073,0.07089921551021727
multisine,2.92,0.4784116255074118,0.4809638506846494,0.068496618516177
multisine,2.96,0.48145981959817585,0.4837037154252965,0.06026298165625332
multisine,3.0,0.48378936801703454,0.48611423469154663,0.07252728363674604
multisine,3.04,0.48536382652368343,0.4890153260370165,0.06681700311811367
multisine,3.08,0.48615249996992094,0.491688006161741,0.06946108017827218
multisine,3.12,0.48613071889858817,0.4944664493688719,0.059698122665212405
multisine,3.16,0.4852800653115694,0.4968543742754804,0.06922130574997659
multisine,3.2,0.48358854566763343,0.49962322650547947,0.056087649422363606
multisine,3.24,0.48105070962062657,0.501866732482374,0.06327612705023244
multisine,3.2800000000000002,0.4776677134709893,0.5043977775643833,0.0580033395922358
multisine,3.3200000000000003,0.4734473277747932,0.5067179111480727,0.047270065498436487
multisine,3.36,0.4684038890304858,0.5086087137680102,0.04773590449670129
multisine,3.4,0.46255819584020147,0.5105181499478783,0.04004729107907612
multisine,3.44,0.45593735041580763,0.5121200415910413,0.04758281936884934
multisine,3.48,0.44857454676574804,0.5140233543657953,0.029733889297517413
multisine,3.52,0.44050880735325354,0.515212709937696,0.03401288083587917
multisine,3.56,0.43178467045573843,0.5165732251711311,0.021474160488380023
multisine,3.6,0.42245183087543997,0.5174321915906663,0.010994428781352372
multisine,3.64,0.4125647370489971,0.5178719687419204,0.022531500667097304
multisine,3.68,0.40218214797532376,0.5187732287686043,0.003288698912512489
multisine,3.72,0.3913666537236288,0.5189047767251048,0.002388620052262702
multisine,3.7600000000000002,0.3801841635938548,0.5190003215271953,-0.002240873397577059
multisine,3.8000000000000003,0.36870336627749495,0.5189106865912922,-0.017106966461341577
multisine,3.84,0.35699516660536657,0.5182264079328386,-0.014205633266994866
multisine,3.88,0.3451321036684104,0.5176581826021588,-0.029283131172386234
multisine,3.92,0.3331877552562684,0.5164868573552633,-0.027565261576625866
multisine,3.96,0.3212361336749017,0.5153842468921983,-0.03985116590548288
multisine,4.0,0.3093510780778587,0.513790200255979,-0.03688803010539199
multisine,4.04,0.2976056484753539,0.5123146790517633,-0.049202123655814334
multisine,4.08,0.28607152657084045,0.5103465941055307,-0.05091813183424887
multisine,4.12,0.27481842851634986,0.5083098688321608,-0.05773047552208865
multisine,4.16,0.2639135345760484,0.5060006498112772,-0.06990330507360976
multisine,4.2,0.2534209405430931,0.5032045176083328,-0.06773429023780586
multisine,4.24,0.24340113556916945,0.5004951459988206,-0.06611107737083816
multisine,4.28,0.23391051084066905,0.4978507029039871,-0.07175677499591387
multisine,4.32,0.2250009032722265,0.49498043190415053,-0.07744026931442438
multisine,4.36,0.216719178089532,0.49188282113157356,-0.09165965616712568
multisine,4.4,0.20910685384151423,0.48821643488488853,-0.08289492048748487
multisine,4.44,0.20219977301998415,0.48490063806538913,-0.08083281224809391
multisine,4.48,0.19602782107572997,0.4816673255754654,-0.08503556759193592
multisine,4.5200000000000005,0.19061469620717486,0.47826590287178794,-0.09206745230310315
multisine,4.5600000000000005,0.1859777318645764,0.4745832047796638,-0.08662108917954353
multisine,4.6000000000000005,0.1821277734630578,0.4711183612124821,-0.09219208098453363
multisine,4.64,0.17906911033534484,0.4674306779731007,-0.09779218434664283
multisine,4.68,0.17679946348389325,0.463518990599235,-0.08507777568984576
multisine,4.72,0.1753100292161453,0.4601158795716412,-0.09281549930026944
multisine,4.76,0.17458557827000565,0.4564032595996304,-0.08687253641825182
multisine,4.8,0.17460460956335527,0.45292835814290033,-0.08396193334257035
multisine,4.84,0.1753395572355544,0.4495698808091975,-0.08301329586740264
multisine,4.88,0.1767570491943974,0.4462493489745014,-0.07726379183844445
multisine,4.92,0.17881821494276107,0.44315879730096364,-0.07966806678775806
multisine,4.96,0.1814790400389634,0.4399720746294533,-0.0781667124568855
multisine,5.0,0.18469076414722513,0.4368454061311779,-0.07527087409355815
multisine,5.04,0.18840031926297995,0.43383457116743557,-0.07009490367183013
multisine,5.08,0.19255080435529182,0.43103077502056236,-0.059901954742365426
multisine,5.12,0.19708199235821952,0.42863469683086775,-0.06186425591253042
multisine,5.16,0.2019308651672821,0.42616012659436653,-0.059777236221841834
multisine,5.2,0.207032172058565,0.42376903714549286,-0.05194701698324061
multisine,5.24,0.21231900674850057,0.42169115646616323,-0.05200664727202792
multisine,5.28,0.2177233981536723,0.4196108905752821,-0.04707488940928345
multisine,5.32,0.22317690979346505,0.4177278949989108,-0.04154042972182581
multisine,5.36,0.22861124270502836,0.41606627781003774,-0.033858003861296504
multisine,5.4,0.23395883671043716,0.4147119576555859,-0.04310914707018193
multisine,5.44,0.2391534648904019,0.4129875917727786,-0.02371049024792321
multisine,5.48,0.24413081617726035,0.4120391721628617,-0.036687014403608
multisine,5.5200000000000005,0.24882906108176855,0.41057169158671736,-0.02076504825593295
multisine,5.5600000000000005,0.253189395712559,0.40974108965648004,-0.025447196167305286
multisine,5.6000000000000005,0.25715655943278337,0.40872320180978783,-0.013546293687907718
multisine,5.64,0.2606793217238509,0.4081813500622715,-0.024786533327239568
multisine,5.68,0.2637109340893631,0.40718988872918194,-0.014667940035074933
multisine,5.72,0.26620954313110656,0.40660317112777894,-0.010463472327559842
multisine,5.76,0.2681385612607347,0.40618463223467655,-0.013060412038405633
multisine,5.8,0.2694669918727206,0.4056622157531403,-0.007230182631499937
multisine,5.84,0.2701697061932057,0.4053730084478803,-0.01812644443310585
multisine,5.88,0.2702276694321896,0.4046479506705561,-0.0064704968215228975
multisine,5.92,0.26962811429957384,0.4043891307976952,-0.01012878924376015
multisine,5.96,0.2683646603951959,0.40398397922794477,-0.011250062198592259
multisine,6.0,0.26643737844533466,0.4035339767400011,-0.010435614635539991
multisine,6.04,0.26385279882928525,0.4031165521545795,-0.017716279748704322
multisine,6.08,0.26062386431547335,0.4024079009646313,-0.012497934483650386
multisine,6.12,0.2567698274031438,0.4019079835852853,-0.016571762080011543
multisine,6.16,0.25231609313885245,0.4012451131020848,-0.0205345809283608
multisine,6.2,0.24729400874277047,0.4004237298649504,-0.014440052958089589
multisine,6.24,0.24174060183421017,0.3998461277466268,-0.024842596839773357
multisine,6.28,0.23569826948491565,0.3988524238730359,-0.028425587622618598
multisine,6.32,0.22921442074878817,0.39771540036813113,-0.027620665477581796
multisine,6.36,0.22234107571424946,0.39661057374902786,-0.029848341333320316
multisine,6.4,0.21513442449699077,0.39541664009569505,-0.03579117969373241
multisine,6.44,0.2076543499332475,0.39398499290794575,-0.04929451429544485
multisine,6.48,0.1999639180440493,0.39201321233612796,-0.03757181689509753
multisine,6.5200000000000005,0.1921288406164789,0.39051033966032406,-0.041768421154067537
multisine,6.5600000000000005,0.18421691448648506,0.38883960281416136,-0.05385505271011115
multisine,6.6000000000000005,0.17629744230718294,0.3866854007057569,-0.053726722565655693
multisine,6.640000000000001,0.16844063974515866,0.3845363318031307,-0.05400969370171205
multisine,6.68,0.16071703416369953,0.3823759440550622,-0.05915647390974388
multisine,6.72,0.1531968599251258,0.38000968509867245,-0.06351344787342422
multisine,6.76,0.14594945547385468,0.3774691471837355,-0.07821237624758004
multisine,6.8,0.13904266734724824,0.3743406521338323,-0.056287817794567485
multisine,6.84,0.13254226620280501,0.3720891394220496,-0.07552956155981866
multisine,6.88,0.1265113798483368,0.36906795695965683,-0.07416887344435935
multisine,6.92,0.12100994811731958,0.36610120202188245,-0.07081773693340121
multisine,6.96,0.11609420424582115,0.3632684925445464,-0.07660187852285283
multisine,7.0,0.11181618718190503,0.3602044174036323,-0.08478750652338995
multisine,7.04,0.1082232889950957,0.3568129171426967,-0.06913848051296745
multisine,7.08,0.10535784125460033,0.354047377922178,-0.08548786893165794
multisine,7.12,0.10325674391310422,0.3506278631649117,-0.0683567682054978
multisine,7.16,0.10195113987087087,0.34789359243669177,-0.0850617409547394
multisine,7.2,0.1014661380057176,0.3444911227985022,-0.07245292870586839
multisine,7.24,0.10182058704149699,0.34159300565026746,-0.07183909293827784
multisine,7.28,0.10302690219451986,0.33871944193273634,-0.07536068878024882
multisine,7.32,0.1050909460876129,0.3357050143815264,-0.07267471273203485
multisine,7.36,0.10801196495903717,0.332798025872245,-0.06332197054058492
multisine,7.4,0.11178258072225626,0.3302651470506216,-0.06621806057064417
multisine,7.44,0.11638883895654861,0.32761642462779583,-0.06317519459035081
multisine,7.48,0.12181031243177691,0.3250894168441818,-0.05166076893603211
multisine,7.5200000000000005,0.1280202592973136,0.3230229860867405,-0.056136136222353916
multisine,7.5600000000000005,0.13498583459922034,0.32077754063784636,-0.04476472433983941
multisine,7.6000000000000005,0.14266835333526884,0.3189869516642528,-0.036850086203732424
multisine,7.640000000000001,0.1510236028181362,0.3175129482161035,-0.04157475699558266
multisine,7.68,0.16000220169686488,0.3158499579362802,-0.02631339488375628
multisine,7.72,0.16955000258904057,0.31479742214092993,-0.0322325543321178
multisine,7.76,0.17960853490446949,0.3135081199676452,-0.016296842956393942
multisine,7.8,0.19011548409865253,0.31285624624938946,-0.013563942867074463
multisine,7.84,0.201005203283918,0.3123136885347065,7.449707501300251e-05
multisine,7.88,0.21220925285039768,0.312316668417707,-0.006809669492703618
multisine,7.92,0.22365696351040162,0.31204428163799885,0.0021103627093635446
multisine,7.96,0.235276017980267,0.3121286961463734,0.0072243004475502914
multisine,8.0,0.24699304635506508,0.3124176681642754,0.02268982196569347
multisine,8.040000000000001,0.25873423011503754,0.31332526104290315,0.02464812753758816
multisine,8.08,0.2704259096293019,0.3143111861444067,0.03598069331288284
multisine,8.120000000000001,0.2819951899927967,0.315750413876922,0.03111747266568432
multisine,8.16,0.2933705400469215,0.31699511278354936,0.04446811434222625
multisine,8.2,0.3044823794927467,0.3187738373572384,0.04272942288032072
multisine,8.24,0.31526364910747107,0.32048301427245124,0.05247111534370241
multisine,8.28,0.3256503592191866,0.32258185888619934,0.05567108047275365
multisine,8.32,0.3355821117807099,0.3248087021051095,0.06330174882385603
multisine,8.36,0.3450025916086459,0.3273407720580637,0.06982717278296718
multisine,8.4,0.35386002261710914,0.3301338589693824,0.07120286864209513
multisine,8.44,0.3621075851743052,0.3329819737150662,0.07216289206652543
multisine,8.48,0.369703791042015,0.33586848939772723,0.07314656424850935
multisine,8.52,0.37661281272000036,0.3387943519676676,0.08109333106632727
multisine,8.56,0.38280476440647215,0.3420380852103207,0.07592468038863237
multisine,8.6,0.3882559321986056,0.345075072425866,0.08036853683707351
multisine,8.64,0.39294895159024035,0.34828981389934893,0.08329232351369509
multisine,8.68,0.3968729307735625,0.35162150683989674,0.0840837496437763
multisine,8.72,0.4000235187139897,0.3549848568256478,0.08534773374212212
multisine,8.76,0.4024029174386454,0.3583987661753327,0.08367520658707495
