times,worst_case_minimum_information_eigenvalue,median_minimum_information_eigenvalue,all_sampled_clocks_monotone
"[0.11969831626736879, 0.15307069035205895, 0.1957474171359199, 0.6694467498530259, 0.8560912078750774]",1.4904190686997327e-05,1.5127639566708822e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.1957474171359199, 0.6694467498530259, 1.0947728947252522]",2.1531682710538324e-05,2.184442039840307e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.1957474171359199, 0.6694467498530259, 1.4]",2.8708443939952623e-05,2.9147447661755508e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.1957474171359199, 0.8560912078750774, 1.0947728947252522]",3.2565181957358635e-05,3.3122024489543835e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.1957474171359199, 0.8560912078750774, 1.4]",4.3725872486397534e-05,4.447440529522327e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.1957474171359199, 1.0947728947252522, 1.4]",6.155931840105182e-05,6.278053775265117e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.25032258773548044, 0.3201135363491284, 0.4093624833498013]",2.462457563844037e-07,2.512327652909816e-07,True
"[0.11969831626736879, 0.15307069035205895, 0.25032258773548044, 0.3201135363491284, 0.5234943972864351]",7.058514655383272e-07,7.192694536795465e-07,True
"[0.11969831626736879, 0.15307069035205895, 0.25032258773548044, 0.3201135363491284, 0.6694467498530259]",1.4181952062661977e-06,1.444466791651549e-06,True
"[0.11969831626736879, 0.15307069035205895, 0.25032258773548044, 0.3201135363491284, 0.8560912078750774]",2.406518926212049e-06,2.4504608856591754e-06,True
"[0.11969831626736879, 0.15307069035205895, 0.25032258773548044, 0.3201135363491284, 1.0947728947252522]",3.6408778224790462e-06,3.7067141840542815e-06,True
"[0.11969831626736879, 0.15307069035205895, 0.25032258773548044, 0.3201135363491284, 1.4]",5.041650822142045e-06,5.1321675565710105e-06,True
"[0.11969831626736879, 0.15307069035205895, 0.25032258773548044, 0.4093624833498013, 0.5234943972864351]",2.449495499402442e-06,2.5202546199460524e-06,True
"[0.11969831626736879, 0.15307069035205895, 0.25032258773548044, 0.4093624833498013, 0.6694467498530259]",5.744153933839894e-06,5.86655071226752e-06,True
"[0.11969831626736879, 0.15307069035205895, 0.25032258773548044, 0.4093624833498013, 0.8560912078750774]",9.915034853943549e-06,1.0104639657955247e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.25032258773548044, 0.4093624833498013, 1.0947728947252522]",1.5005112325403828e-05,1.5279105477763304e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.25032258773548044, 0.4093624833498013, 1.4]",2.073119813046433e-05,2.1118227519934045e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.25032258773548044, 0.5234943972864351, 0.6694467498530259]",1.23427386435354e-05,1.2732410129388127e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.25032258773548044, 0.5234943972864351, 0.8560912078750774]",2.3109407662212525e-05,2.358446665736017e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.25032258773548044, 0.5234943972864351, 1.0947728947252522]",3.500994445782922e-05,3.568101058822472e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.25032258773548044, 0.5234943972864351, 1.4]",4.820341162506802e-05,4.914649597590705e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.25032258773548044, 0.6694467498530259, 0.8560912078750774]",4.0267132957282e-05,4.155466042383805e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.25032258773548044, 0.6694467498530259, 1.0947728947252522]",6.413765336530337e-05,6.548876630857338e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.25032258773548044, 0.6694467498530259, 1.4]",8.845951516678369e-05,9.03252765743063e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.25032258773548044, 0.8560912078750774, 1.0947728947252522]",9.926840356920357e-05,0.00010250558070783617,True
"[0.11969831626736879, 0.15307069035205895, 0.25032258773548044, 0.8560912078750774, 1.4]",0.0001414317136330311,0.00014475087953316063,True
"[0.11969831626736879, 0.15307069035205895, 0.25032258773548044, 1.0947728947252522, 1.4]",0.0002011860135700227,0.00020821161525841215,True
"[0.11969831626736879, 0.15307069035205895, 0.3201135363491284, 0.4093624833498013, 0.5234943972864351]",1.3416844850733833e-06,1.391456105299495e-06,True
"[0.11969831626736879, 0.15307069035205895, 0.3201135363491284, 0.4093624833498013, 0.6694467498530259]",3.937404641053677e-06,4.075647089252004e-06,True
"[0.11969831626736879, 0.15307069035205895, 0.3201135363491284, 0.4093624833498013, 0.8560912078750774]",7.795100537198359e-06,8.060875176300897e-06,True
"[0.11969831626736879, 0.15307069035205895, 0.3201135363491284, 0.4093624833498013, 1.0947728947252522]",1.2850813613120387e-05,1.3281491578535872e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.3201135363491284, 0.4093624833498013, 1.4]",1.8802238824932697e-05,1.9425442591951676e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.3201135363491284, 0.5234943972864351, 0.6694467498530259]",1.3188045944344095e-05,1.3930224149614196e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.3201135363491284, 0.5234943972864351, 0.8560912078750774]",3.19369081304993e-05,3.322864413022902e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.3201135363491284, 0.5234943972864351, 1.0947728947252522]",5.3949962464073664e-05,5.586120958688818e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.3201135363491284, 0.5234943972864351, 1.4]",7.901101500762931e-05,8.163388747488767e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.3201135363491284, 0.6694467498530259, 0.8560912078750774]",6.300101411835666e-05,6.721405591977415e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.3201135363491284, 0.6694467498530259, 1.0947728947252522]",0.00012107431905358542,0.00012593957134041195,True
"[0.11969831626736879, 0.15307069035205895, 0.3201135363491284, 0.6694467498530259, 1.4]",0.00017866295389069455,0.00018465862567226766,True
"[0.11969831626736879, 0.15307069035205895, 0.3201135363491284, 0.8560912078750774, 1.0947728947252522]",0.00019181140818406154,0.0002059095997619173,True
"[0.11969831626736879, 0.15307069035205895, 0.3201135363491284, 0.8560912078750774, 1.4]",0.0003103089851922941,0.0003227035101672442,True
"[0.11969831626736879, 0.15307069035205895, 0.3201135363491284, 1.0947728947252522, 1.4]",0.0004359262631505111,0.0004711962165217381,True
"[0.11969831626736879, 0.15307069035205895, 0.4093624833498013, 0.5234943972864351, 0.6694467498530259]",5.883272859473965e-06,6.289380255397946e-06,True
"[0.11969831626736879, 0.15307069035205895, 0.4093624833498013, 0.5234943972864351, 0.8560912078750774]",1.7560814507096062e-05,1.8691603653471235e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.4093624833498013, 0.5234943972864351, 1.0947728947252522]",3.4066319790864906e-05,3.617623550949502e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.4093624833498013, 0.5234943972864351, 1.4]",5.448801795376908e-05,5.7786866092697416e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.4093624833498013, 0.6694467498530259, 0.8560912078750774]",5.43765886973716e-05,6.0251365377059727e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.4093624833498013, 0.6694467498530259, 1.0947728947252522]",0.00013514218206675448,0.00014543469734649585,True
"[0.11969831626736879, 0.15307069035205895, 0.4093624833498013, 0.6694467498530259, 1.4]",0.00022347191969793173,0.0002380477796768322,True
"[0.11969831626736879, 0.15307069035205895, 0.4093624833498013, 0.8560912078750774, 1.0947728947252522]",0.00023604058904063454,0.0002690864729060368,True
"[0.11969831626736879, 0.15307069035205895, 0.4093624833498013, 0.8560912078750774, 1.4]",0.00047191917072344916,0.0005095016924714792,True
"[0.11969831626736879, 0.15307069035205895, 0.4093624833498013, 1.0947728947252522, 1.4]",0.0006525340752331449,0.0007637275701154102,True
"[0.11969831626736879, 0.15307069035205895, 0.5234943972864351, 0.6694467498530259, 0.8560912078750774]",2.0881683830608162e-05,2.3563826669210883e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.5234943972864351, 0.6694467498530259, 1.0947728947252522]",6.281171093932253e-05,7.021297949358562e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.5234943972864351, 0.6694467498530259, 1.4]",0.0001191196647001194,0.00013249752850249077,True
"[0.11969831626736879, 0.15307069035205895, 0.5234943972864351, 0.8560912078750774, 1.0947728947252522]",0.00017242369079097574,0.0002084605100837726,True
"[0.11969831626736879, 0.15307069035205895, 0.5234943972864351, 0.8560912078750774, 1.4]",0.0004427817119016586,0.0005072893817541955,True
"[0.11969831626736879, 0.15307069035205895, 0.5234943972864351, 1.0947728947252522, 1.4]",0.0006545127353591794,0.000849721920850118,True
"[0.11969831626736879, 0.15307069035205895, 0.6694467498530259, 0.8560912078750774, 1.0947728947252522]",5.8781066424330444e-05,7.290936853110559e-05,True
"[0.11969831626736879, 0.15307069035205895, 0.6694467498530259, 0.8560912078750774, 1.4]",0.000177473431477427,0.00021615409191201278,True
"[0.11969831626736879, 0.15307069035205895, 0.6694467498530259, 1.0947728947252522, 1.4]",0.0004127145157831371,0.0005838039574203026,True
"[0.11969831626736879, 0.15307069035205895, 0.8560912078750774, 1.0947728947252522, 1.4]",0.0001274744733481464,0.0001857989960677051,True
"[0.11969831626736879, 0.1957474171359199, 0.25032258773548044, 0.3201135363491284, 0.4093624833498013]",3.668275237514748e-07,3.7410946456934984e-07,True
"[0.11969831626736879, 0.1957474171359199, 0.25032258773548044, 0.3201135363491284, 0.5234943972864351]",1.012527505084663e-06,1.029445946184107e-06,True
"[0.11969831626736879, 0.1957474171359199, 0.25032258773548044, 0.3201135363491284, 0.6694467498530259]",1.951010139409335e-06,1.9813234610985784e-06,True
"[0.11969831626736879, 0.1957474171359199, 0.25032258773548044, 0.3201135363491284, 0.8560912078750774]",3.209617970643419e-06,3.25758713772323e-06,True
"[0.11969831626736879, 0.1957474171359199, 0.25032258773548044, 0.3201135363491284, 1.0947728947252522]",4.747566298219734e-06,4.818215517548989e-06,True
"[0.11969831626736879, 0.1957474171359199, 0.25032258773548044, 0.3201135363491284, 1.4]",6.4653998142142175e-06,6.564318826253536e-06,True
"[0.11969831626736879, 0.1957474171359199, 0.25032258773548044, 0.4093624833498013, 0.5234943972864351]",2.8249971092011916e-06,2.8978520220428277e-06,True
"[0.11969831626736879, 0.1957474171359199, 0.25032258773548044, 0.4093624833498013, 0.6694467498530259]",6.250545963344819e-06,6.360660687463401e-06,True
"[0.11969831626736879, 0.1957474171359199, 0.25032258773548044, 0.4093624833498013, 0.8560912078750774]",1.038383247226856e-05,1.0546623287288906e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.25032258773548044, 0.4093624833498013, 1.0947728947252522]",1.5305649970526145e-05,1.55495349428817e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.25032258773548044, 0.4093624833498013, 1.4]",2.0781704763453136e-05,2.1123158303036587e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.25032258773548044, 0.5234943972864351, 0.6694467498530259]",1.2286308279309395e-05,1.2617997286366661e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.25032258773548044, 0.5234943972864351, 0.8560912078750774]",2.193831042574077e-05,2.2316830962541148e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.25032258773548044, 0.5234943972864351, 1.0947728947252522]",3.2371673611824705e-05,3.292547197981882e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.25032258773548044, 0.5234943972864351, 1.4]",4.3846362177159425e-05,4.462140760281918e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.25032258773548044, 0.6694467498530259, 0.8560912078750774]",3.667241712108814e-05,3.7649956941315344e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.25032258773548044, 0.6694467498530259, 1.0947728947252522]",5.645972870066825e-05,5.7541127044986974e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.25032258773548044, 0.6694467498530259, 1.4]",7.663503659660753e-05,7.8128225831309e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.25032258773548044, 0.8560912078750774, 1.0947728947252522]",8.565778902710214e-05,8.797161255825904e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.25032258773548044, 0.8560912078750774, 1.4]",0.00011922526205807168,0.00012184787134193651,True
"[0.11969831626736879, 0.1957474171359199, 0.25032258773548044, 1.0947728947252522, 1.4]",0.00016794860731854779,0.0001728329553121504,True
"[0.11969831626736879, 0.1957474171359199, 0.3201135363491284, 0.4093624833498013, 0.5234943972864351]",2.089562803070527e-06,2.147924996798593e-06,True
"[0.11969831626736879, 0.1957474171359199, 0.3201135363491284, 0.4093624833498013, 0.6694467498530259]",5.192446572128513e-06,5.329321516914716e-06,True
"[0.11969831626736879, 0.1957474171359199, 0.3201135363491284, 0.4093624833498013, 0.8560912078750774]",9.472356372309274e-06,9.717728368440741e-06,True
"[0.11969831626736879, 0.1957474171359199, 0.3201135363491284, 0.4093624833498013, 1.0947728947252522]",1.4883068108783332e-05,1.5266420049097795e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.3201135363491284, 0.4093624833498013, 1.4]",2.1117847313464507e-05,2.1660882526730547e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.3201135363491284, 0.5234943972864351, 0.6694467498530259]",1.3747416727913334e-05,1.4412553719317383e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.3201135363491284, 0.5234943972864351, 0.8560912078750774]",3.086163036240142e-05,3.192629684175462e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.3201135363491284, 0.5234943972864351, 1.0947728947252522]",5.0376987174021205e-05,5.1908235842341436e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.3201135363491284, 0.5234943972864351, 1.4]",7.234342351306591e-05,7.442131669545613e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.3201135363491284, 0.6694467498530259, 0.8560912078750774]",5.801348428962934e-05,6.143482245762286e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.3201135363491284, 0.6694467498530259, 1.0947728947252522]",0.00010669989235131295,0.00011049434170646777,True
"[0.11969831626736879, 0.1957474171359199, 0.3201135363491284, 0.6694467498530259, 1.4]",0.00015484241624078767,0.00015950764100731995,True
"[0.11969831626736879, 0.1957474171359199, 0.3201135363491284, 0.8560912078750774, 1.0947728947252522]",0.00016762627685037494,0.00017851815395836327,True
"[0.11969831626736879, 0.1957474171359199, 0.3201135363491284, 0.8560912078750774, 1.4]",0.0002639293193897757,0.0002734935960683092,True
"[0.11969831626736879, 0.1957474171359199, 0.3201135363491284, 1.0947728947252522, 1.4]",0.00037215580618910895,0.00039882377012116435,True
"[0.11969831626736879, 0.1957474171359199, 0.4093624833498013, 0.5234943972864351, 0.6694467498530259]",8.432762869710815e-06,8.838538128444302e-06,True
"[0.11969831626736879, 0.1957474171359199, 0.4093624833498013, 0.5234943972864351, 0.8560912078750774]",2.069125597776351e-05,2.171338979309546e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.4093624833498013, 0.5234943972864351, 1.0947728947252522]",3.71069013860506e-05,3.8950881409140456e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.4093624833498013, 0.5234943972864351, 1.4]",5.6929337841501346e-05,5.976952938854229e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.4093624833498013, 0.6694467498530259, 0.8560912078750774]",5.3927018205970504e-05,5.910393757879684e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.4093624833498013, 0.6694467498530259, 1.0947728947252522]",0.00012593322654332555,0.00013464910169977166,True
"[0.11969831626736879, 0.1957474171359199, 0.4093624833498013, 0.6694467498530259, 1.4]",0.0002036447196922919,0.00021590874248883784,True
"[0.11969831626736879, 0.1957474171359199, 0.4093624833498013, 0.8560912078750774, 1.0947728947252522]",0.00021695552235772978,0.0002451045789624853,True
"[0.11969831626736879, 0.1957474171359199, 0.4093624833498013, 0.8560912078750774, 1.4]",0.0004205810348391029,0.0004522058259129452,True
"[0.11969831626736879, 0.1957474171359199, 0.4093624833498013, 1.0947728947252522, 1.4]",0.0005879198166220752,0.0006816915305951839,True
"[0.11969831626736879, 0.1957474171359199, 0.5234943972864351, 0.6694467498530259, 0.8560912078750774]",2.7334687689366603e-05,2.985227559154598e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.5234943972864351, 0.6694467498530259, 1.0947728947252522]",6.8534353534067e-05,7.513998907121161e-05,True
"[0.11969831626736879, 0.1957474171359199, 0.5234943972864351, 0.6694467498530259, 1.4]",0.00012202761219989392,0.00013380593001225042,True
