row_type,index,lower_exact,upper_exact,lower,upper,width,exact_value,value,node_exact,node,weight_lower_exact,weight_upper_exact,weight_lower,weight_upper,certified_sign
fixed_support_weight_interval,2,,,,,,,,517/4000,0.12925,"{""sha256"": ""ee3a8c4f0b6ff4d37a2c4000576cc5eae74e51c310cc4c45c8ef02b002e8d7ae"", ""numerator_bits"": 19333, ""denominator_bits"": 19336}","{""sha256"": ""49176b16cae18383fcb92cc2e0a4d241a3d2c508a2a3452018615ad1786cdd65"", ""numerator_bits"": 20599, ""denominator_bits"": 20602}",0.11620244432634258,0.11620244432634258,1
fixed_support_weight_interval,3,,,,,,,,259/2000,0.1295,"{""sha256"": ""5e46a773fd374c3dabdca73007fcb997710f142a9d42d78a1545a383dd984346"", ""numerator_bits"": 20602, ""denominator_bits"": 20603}","{""sha256"": ""961139eb22d76cf4e44e9c03a7c4f54022bccce2af004e66f61e680fd62c36e4"", ""numerator_bits"": 19339, ""denominator_bits"": 19340}",0.5038598415114017,0.5038598415114017,1
fixed_support_weight_interval,4,,,,,,,,59/200,0.295,"{""sha256"": ""db46a3368e169cfb5df95eaab3c9f30a71c042caec9620e6b55a3d52a3b817e0"", ""numerator_bits"": 19336, ""denominator_bits"": 19338}","{""sha256"": ""b2dcc6510c945f98f315a675dd5221ef47a0446ed850ab5e06650d38729a5789"", ""numerator_bits"": 20598, ""denominator_bits"": 20599}",0.36557908805336004,0.36557908805336004,1
fixed_support_weight_interval,5,,,,,,,,1181/4000,0.29525,"{""sha256"": ""799dbf23dd1acdb94a89ebe4cc5e25d5ca1b95f86f1f32171c16ec4175ba34f6"", ""numerator_bits"": 20603, ""denominator_bits"": 20605}","{""sha256"": ""b9f8c07698f9ee453cc117a74966d9a21c021a4d9740efe6ad12382794b9819e"", ""numerator_bits"": 19331, ""denominator_bits"": 19334}",0.22646814479252259,0.22646814479252259,1
fixed_support_weight_interval,6,,,,,,,,2107/4000,0.52675,"{""sha256"": ""191edebfd76a4019c704cc060ccb640e90d3f7106b5043c834bdddb3d3a75d28"", ""numerator_bits"": 19329, ""denominator_bits"": 19331}","{""sha256"": ""159e59b98b237c723be10176b55213678eb5c8dfa3d44686fffd4909f7a5baac"", ""numerator_bits"": 20613, ""denominator_bits"": 20614}",0.3210632717276112,0.3210632717276112,1
fixed_support_weight_interval,7,,,,,,,,407/500,0.814,"{""sha256"": ""34c2adb0571206d7faa684c965136414872307f4d074bfb77e2f1f2f10af3e7a"", ""numerator_bits"": 20596, ""denominator_bits"": 20600}","{""sha256"": ""498260e03bf83911987953fb5b7729c0ba09bce3a0a418e17bc757959e1fb457"", ""numerator_bits"": 19340, ""denominator_bits"": 19344}",0.05153057710608255,0.05153057710608255,1
fixed_support_weight_interval,8,,,,,,,,3257/4000,0.81425,"{""sha256"": ""9fb8fda2dc7610d9b497df415f75d36d02b8dd5f1bbf81743c337c265c4358c9"", ""numerator_bits"": 19339, ""denominator_bits"": 19343}","{""sha256"": ""e41e755bdecf6a55c8a76f0aba745f7d739c4a9b861fce4d858341302257423a"", ""numerator_bits"": 20596, ""denominator_bits"": 20600}",0.09049151361656511,0.09049151361656511,1
fixed_support_weight_interval,9,,,,,,,,3767/4000,0.94175,"{""sha256"": ""6200f9fbf5bd7e77ed9dc90865b2f3d67d85be5e248e773fff951c6aefcf2e75"", ""numerator_bits"": 20603, ""denominator_bits"": 20606}","{""sha256"": ""2790966a16c93b80263b52f8be808c1d8544a3298bbdbc5a193a2223626ce5c3"", ""numerator_bits"": 19340, ""denominator_bits"": 19343}",-0.07870610108442282,-0.07870610108442282,-1
fixed_support_weight_interval,10,,,,,,,,471/500,0.942,"{""sha256"": ""600350dc3a18f65caf1bba47857c0d01534ce13af50ab0f6d073beeb0725b18d"", ""numerator_bits"": 19337, ""denominator_bits"": 19346}","{""sha256"": ""285b0c295d52747a6915d2151b95e2af89abb12abc2a8e3cb4be9c5b348304af"", ""numerator_bits"": 20598, ""denominator_bits"": 20606}",-0.002331554946214787,-0.002331554946214787,-1
fixed_support_weight_interval,11,,,,,,,,1,1.0,"{""sha256"": ""664a87eae524cbb2d95e0de21851033586af5a944fdf6f5b99f6531e3c1041b5"", ""numerator_bits"": 20624, ""denominator_bits"": 20630}","{""sha256"": ""f84b4de01d7abc97fb6fd78bf7e3f5826b9237dbd0376135ca0073668dedd579"", ""numerator_bits"": 19350, ""denominator_bits"": 19356}",0.018990996942702322,0.018990996942702322,1
